"","mouse_tg_2_204.counts","mouse_tg_2_205.counts","mouse_tg_2_226.counts","mouse_tg_2_227.counts","avg","Symbol","Name"
"ENSMUSG00000104960",8.96956731789517,9.86434315597582,9.17213270900115,12.7731693711569,40.779212554029,"Snhg8","small nucleolar RNA host gene 8"
"ENSMUSG00000104965",3.43790332357365,2.82716377056005,3.64533479460302,3.48109980716078,13.3915016958975,NA,NA
"ENSMUSG00000105003",0.516977943394534,0.399490532796529,0.646752947429569,0.4111535205308,1.97437494415143,NA,NA
"ENSMUSG00000105076",1.05980478395879,1.29066172134263,1.08772086613155,0.849717275763654,4.28790464719663,"A930003O13Rik","RIKEN cDNA A930003O13 gene"
"ENSMUSG00000105095",0.23264007452754,0.36876049181218,0.793742253663561,1.34310150040061,2.7382443204039,NA,NA
"ENSMUSG00000105135",2.94677427734884,2.33548311481048,2.35182889974389,2.96030534782176,10.594391639725,NA,NA
"ENSMUSG00000105139",0.672071326412894,0.399490532796529,0.587957224935971,0.465973989934907,2.1254930740803,NA,NA
"ENSMUSG00000105161",2.11960956791759,1.19847159838959,1.58748450732712,2.055767602654,6.9613332762883,NA,NA
"ENSMUSG00000105176",6.25543311507386,3.87198516402789,4.76245352198137,3.78261238888336,18.6724841899665,NA,NA
"ENSMUSG00000105222",5.09223274243616,1.19847159838959,3.41015190462863,4.0567147359039,13.7575709813583,NA,NA
"ENSMUSG00000105230",7.00505113299594,6.26892836080707,5.64438935938533,6.24953351206816,25.1679023652565,NA,NA
"ENSMUSG00000105245",1.47338713867442,1.35212180331133,1.64628022982072,1.37051173510267,5.84230090690914,NA,NA
"ENSMUSG00000105265",48.3891355017284,37.7979504107485,69.7905225998998,60.9329517426646,216.910560255041,"Sox2ot","SOX2 overlapping transcript (non-protein coding)"
"ENSMUSG00000105340",0.930560298110161,0.307300409843484,1.11711872737835,0.65784563284928,3.01282506818127,"Mapkapk5","MAP kinase-activated protein kinase 5"
"ENSMUSG00000105345",1.60263162452306,1.16774155740524,1.94025884228871,1.72684478622936,6.43747681044636,NA,NA
"ENSMUSG00000105366",0.982258092449615,0.768251024608709,0.705548669923166,0.740076336955441,3.19613412393693,NA,NA
"ENSMUSG00000105368",0.723769120752348,0.18438024590609,1.38169947859953,0.822307041061601,3.11215588631957,NA,NA
"ENSMUSG00000105383",0.620373532073441,0.737520983624361,0.734946531169964,1.17864009218829,3.27148113905606,NA,NA
"ENSMUSG00000105389",1.00810698961934,0.614600819686967,1.76387167480791,1.91871642914373,5.30529591325796,NA,NA
"ENSMUSG00000105402",0.982258092449615,0.553140737718271,0.911333698650756,0.959358214571867,3.40609074339051,"Gm3716","predicted gene 3716"
"ENSMUSG00000105419",0,0.553140737718271,0.323376473714784,0.603025163445174,1.47954237487823,NA,NA
"ENSMUSG00000105449",0.723769120752348,0.276570368859135,0.82314011491036,0.57561492874312,2.39909453326496,NA,NA
"ENSMUSG00000105461",1.13735147546797,1.07555143445219,1.26410803361234,1.80907549033552,5.28608643386803,NA,NA
"ENSMUSG00000105489",1.00810698961934,1.0140913524835,0.793742253663561,0.740076336955441,3.55601693272184,NA,NA
"ENSMUSG00000105504",3.28280994055529,2.58132344268526,2.70460323470547,1.91871642914373,10.4874530470898,"Gbp5","guanylate binding protein 5"
"ENSMUSG00000105509",1.86112059622032,1.07555143445219,1.44049520109313,1.37051173510267,5.74767896686831,NA,NA
"ENSMUSG00000105556",0.775466915091801,0.399490532796529,0.82314011491036,0.356333051126694,2.35443061392538,NA,NA
"ENSMUSG00000105565",0.594524634903714,0.553140737718271,1.26410803361234,1.2334605615924,3.64523396782672,NA,NA
"ENSMUSG00000105572",0.749618017922074,0.215110286890439,0.764344392416763,0.0548204694041067,1.78389316663338,NA,NA
"ENSMUSG00000105594",2.09376067074786,1.44431192626437,2.61640965096507,2.54915182729096,8.70363407526827,NA,NA
"ENSMUSG00000105632",0.697920223582621,0.245840327874787,1.26410803361234,0.712666102253387,2.92053468732313,NA,NA
"ENSMUSG00000105677",1.34414265282579,0.583870778702619,2.20483959350989,0.822307041061601,4.9551600660999,NA,NA
"ENSMUSG00000105686",0.594524634903714,0.706790942640012,0.293978612467986,0.49338422463696,2.08867841464867,"Gm35394","predicted gene, 35394"
"ENSMUSG00000105692",6.46222429243168,6.4840386476975,6.1735508618277,7.51040430836262,26.6302181103195,NA,NA
"ENSMUSG00000105787",3.07601876319748,2.7964337295757,3.29256045964144,2.63138253139712,11.7963954838117,NA,NA
"ENSMUSG00000105814",0.904711400940435,0.798981065593057,0.911333698650756,1.04158891867803,3.65661508386228,"Mir703","microRNA 703"
"ENSMUSG00000105843",6.12618862922523,6.51476868868185,10.2598535751327,10.772222237907,33.6730331309467,NA,NA
"ENSMUSG00000105851",0.775466915091801,0.583870778702619,0.82314011491036,1.20605032689035,3.38852813559513,NA,NA
"ENSMUSG00000105858",0.568675737733987,0.706790942640012,0.852537976157159,0.931947979869814,3.05995263640097,NA,NA
"ENSMUSG00000105867",14.2944401348589,14.9347999183933,14.1403712597101,18.4196777197799,61.7892890327421,NA,NA
"ENSMUSG00000105891",10.3654077650604,10.5404040576315,10.5244343263539,9.15501839048582,40.5852645395316,"A230001M10Rik","RIKEN cDNA A230001M10 gene"
"ENSMUSG00000105895",3.85148567828928,4.17928557387138,3.26316259839464,4.111535205308,15.4054690558633,NA,NA
"ENSMUSG00000105945",0.956409195279888,0.36876049181218,0.587957224935971,0.274102347020534,2.18722925904857,NA,NA
"ENSMUSG00000105957",2.06791177357814,1.25993168035828,1.49929092358673,1.45274243920883,6.27987681673197,NA,NA
"ENSMUSG00000105960",0.723769120752348,0.522410696733922,0.293978612467986,0.57561492874312,2.11577335869738,"6330410L21Rik","RIKEN cDNA 6330410L21 gene"
"ENSMUSG00000105987",0.258488971697267,2.7964337295757,5.93836797185331,0.16446140821232,9.1577520813386,"AI506816","expressed sequence AI506816"
"ENSMUSG00000106019",3.48960111791311,2.8578938115444,3.52774334961583,3.42627933775667,13.30151761683,NA,NA
"ENSMUSG00000106037",0.646222429243168,1.07555143445219,0.999527282391151,0.877127510465707,3.59842865655222,NA,NA
"ENSMUSG00000106062",0.594524634903714,0.522410696733922,0.764344392416763,0.356333051126694,2.23761277518109,NA,NA
"ENSMUSG00000106099",0.801315812261528,0.122920163937393,0.82314011491036,0.0822307041061601,1.82960679521544,NA,NA
"ENSMUSG00000106106",82.5872264572768,85.921194592238,129.027213012199,77.570964206811,375.106598268525,NA,NA
"ENSMUSG00000106237",0.697920223582621,0.460950614765225,0.676150808676367,0.465973989934907,2.30099563695912,NA,NA
"ENSMUSG00000106239",0.542826840564261,0.583870778702619,0.61735508618277,0.520794459339014,2.26484716478866,NA,NA
"ENSMUSG00000106275",2.7141342028213,3.71833495910615,2.91038826343306,2.27504948027043,11.6179069056309,NA,NA
"ENSMUSG00000106317",6.41052649809222,3.77979504107485,4.2038941582922,4.30340684822238,18.6976225456816,NA,NA
"ENSMUSG00000106379",42.469738049861,33.0962541401432,45.3021041813166,25.2722363952932,146.140332766614,"Lhfpl3","lipoma HMGIC fusion partner-like 3"
"ENSMUSG00000106383",3.15356545470666,1.65942221315481,2.88099040218626,2.90548487841766,10.5994629484654,NA,NA
"ENSMUSG00000106464",1.1632003726377,1.13701151642089,2.70460323470547,0.740076336955441,5.7448914607195,"C130083M11Rik","RIKEN cDNA C130083M11 gene"
"ENSMUSG00000106498",3.05016986602775,1.53650204921742,2.20483959350989,2.02835736795195,8.81986887670701,NA,NA
"ENSMUSG00000106525",0.853013606600981,0.18438024590609,1.02892514363795,0.49338422463696,2.55970322078198,NA,NA
"ENSMUSG00000106535",2.55904081980294,0.737520983624361,1.35230161735273,1.06899915338008,5.71786257416012,NA,NA
"ENSMUSG00000106617",0.542826840564261,0.153650204921742,0.176387167480791,0.548204694041067,1.42106890700786,NA,NA
"ENSMUSG00000106662",1.47338713867442,1.19847159838959,1.14651658862514,1.42533220450677,5.24370753019593,NA,NA
"ENSMUSG00000106678",0.723769120752348,0.829711106577406,0.587957224935971,1.20605032689035,3.34748777915607,NA,NA
"ENSMUSG00000106734",0.853013606600981,0.307300409843484,1.61688236857392,1.01417868397597,3.79137506899436,NA,NA
"ENSMUSG00000106738",0.646222429243168,0.798981065593057,0.41157005745518,0.630435398147227,2.48720895043863,NA,NA
"ENSMUSG00000106743",2.76583199716076,3.44176459024702,2.61640965096507,3.17958722543819,12.003593463811,NA,NA
"ENSMUSG00000106746",0.672071326412894,0.614600819686967,0.529161502442374,0.548204694041067,2.3640383425833,NA,NA
"ENSMUSG00000106791",1.60263162452306,1.29066172134263,1.67567809106752,1.80907549033552,6.37804692726873,"4930553P18Rik","RIKEN cDNA 4930553P18 gene"
"ENSMUSG00000106825",1.00810698961934,0.676060901655664,0.529161502442374,0.49338422463696,2.70671361835434,NA,NA
"ENSMUSG00000106831",0.568675737733987,0.768251024608709,0.793742253663561,0.65784563284928,2.78851464885554,NA,NA
"ENSMUSG00000106847",391.145511972305,438.824985256495,396.724137525547,378.261238888336,1604.95587364268,"Peg13","paternally expressed 13"
"ENSMUSG00000106864",15.509338301836,13.5519480740976,15.3456835708289,16.8572943417628,61.2642642885253,"Gtf3c2","general transcription factor IIIC, polypeptide 2, beta"
"ENSMUSG00000106870",1.70602721320196,1.0140913524835,1.26410803361234,0.849717275763654,4.83394387506145,NA,NA
"ENSMUSG00000106874",0.542826840564261,0.583870778702619,0.646752947429569,0.16446140821232,1.93791197490877,NA,NA
"ENSMUSG00000106891",0.594524634903714,0.307300409843484,0.558559363689173,0.356333051126694,1.81671745956306,NA,NA
"ENSMUSG00000106896",1.03395588678907,0.706790942640012,0.470365779948777,0.740076336955441,2.9511889463333,NA,NA
"ENSMUSG00000106905",2.84337868866994,1.81307241807655,3.90991554582421,2.49433135788686,11.0606980104576,NA,NA
"ENSMUSG00000106917",0.646222429243168,0.583870778702619,0.61735508618277,0.65784563284928,2.50529392697784,NA,NA
"ENSMUSG00000106918",10.8048390169458,10.7862443855063,14.1697691209569,19.4886768731599,55.2495293965689,"Mrpl33","mitochondrial ribosomal protein L33"
"ENSMUSG00000106928",1.36999154999552,0.829711106577406,2.17544173226309,2.79584393960944,7.17098832844546,NA,NA
"ENSMUSG00000106951",6.51392208677113,7.40593987722796,4.61546421574738,2.54915182729096,21.0844780070374,"5930430L01Rik","RIKEN cDNA 5930430L01 gene"
"ENSMUSG00000106961",1.18904926980743,0.430220573780877,2.52821606722468,1.45274243920883,5.60022835002181,NA,NA
"ENSMUSG00000106978",2.68828530565158,2.05891274595134,1.35230161735273,1.94612666384579,8.04562633280144,NA,NA
"ENSMUSG00000106981",12.3816217442991,9.43412258219495,11.0829936900431,12.0605032689035,44.9592412854406,NA,NA
"ENSMUSG00000106990",4.65280149055081,3.8105250820592,6.1441530005809,2.98771558252382,17.5951951557147,NA,NA
"ENSMUSG00000107000",1.78357390471114,0.706790942640012,2.64580751221187,1.28828103099651,6.42445339055953,NA,NA
"ENSMUSG00000107002",38.9542880347781,47.5086433618026,39.6283169606845,55.6427764451683,181.734024802434,"0610012G03Rik","RIKEN cDNA 0610012G03 gene"
"ENSMUSG00000107008",1.34414265282579,1.44431192626437,1.64628022982072,1.34310150040061,5.7778363093115,"Gm2762","predicted gene 2762"
"ENSMUSG00000107019",1.00810698961934,0.522410696733922,0.61735508618277,0.57561492874312,2.72348770127915,NA,NA
"ENSMUSG00000107092",0.413582354715627,0.460950614765225,0.646752947429569,0.520794459339014,2.04208037624944,NA,NA
"ENSMUSG00000107096",10.3654077650604,5.99235799194793,12.258908139915,13.0198614834753,41.6365353803987,NA,NA
"ENSMUSG00000107121",1.13735147546797,0.768251024608709,1.11711872737835,0.57561492874312,3.59833615619815,"1110006O24Rik","RIKEN cDNA 1110006O24 gene"
"ENSMUSG00000107134",6.8758066471473,3.28811438532527,7.11428242172525,6.03025163445174,23.3084550886496,NA,NA
"ENSMUSG00000107176",1.18904926980743,1.69015225413916,1.49929092358673,1.91871642914373,6.29720887667705,"Gm9794","predicted pseudogene 9794"
"ENSMUSG00000107182",4.67865038772053,2.58132344268526,4.43907704826658,2.52174159258891,14.2207924712613,NA,NA
"ENSMUSG00000107201",0.982258092449615,0.553140737718271,0.676150808676367,0.931947979869814,3.14349761871407,NA,NA
"ENSMUSG00000107230",1.00810698961934,0.645330860671316,1.14651658862514,0.4111535205308,3.2111079594466,NA,NA
"ENSMUSG00000107272",1.1632003726377,1.62869217217046,2.17544173226309,2.22022901086632,7.18756328793758,NA,NA
"ENSMUSG00000107276",0.439431251885354,0.522410696733922,0.734946531169964,0.520794459339014,2.21758293912825,NA,NA
"ENSMUSG00000107277",0.930560298110161,0.614600819686967,0.470365779948777,0.849717275763654,2.86524417350956,NA,NA
"ENSMUSG00000107283",36.2918516262963,31.406101886004,32.8668088739208,37.1956884906864,137.760450876908,"Mpv17","MpV17 mitochondrial inner membrane protein"
"ENSMUSG00000107331",21.5579802395521,20.0974468037638,24.2826333898556,17.5425502093141,83.4806106424857,NA,NA
"ENSMUSG00000107352",1.99036508206896,1.29066172134263,1.64628022982072,1.80907549033552,6.73638252356783,NA,NA
"ENSMUSG00000107369",0.672071326412894,1.04482139346784,0.734946531169964,1.01417868397597,3.46601793502668,NA,NA
"ENSMUSG00000107374",0.827164709431255,0.768251024608709,0.881935837403957,1.06899915338008,3.546350724824,NA,NA
"ENSMUSG00000107383",17.4480055895655,21.787599057903,9.93647710141792,12.5264772588384,61.6985590077248,NA,NA
"ENSMUSG00000107402",0.878862503770708,0.583870778702619,0.82314011491036,0.712666102253387,2.99853949963707,NA,NA
"ENSMUSG00000107412",2.92092538017912,2.39694319677917,2.32243103849709,2.35728018437659,9.99757979983197,"Gm20383","predicted gene, 20383"
"ENSMUSG00000107451",2.6107386141424,1.9052625410296,2.52821606722468,3.59074074596899,10.6349579683657,NA,NA
"ENSMUSG00000107470",13.3121820424093,16.0103513528455,14.0227798147229,18.8034210056086,62.1487342155863,NA,NA
"ENSMUSG00000107476",24.8149412829376,19.8208764349047,23.4300954136985,23.2712892620433,91.3372023935841,"Zfp862-ps","zinc finger protein 862, pseudogene"
"ENSMUSG00000107504",0.465280149055081,0.491680655749574,0.646752947429569,1.26087079629445,2.86458454852868,NA,NA
"ENSMUSG00000107577",0.801315812261528,0.522410696733922,1.41109733984633,1.45274243920883,4.18756628805061,NA,NA
"ENSMUSG00000107585",4.31676582734436,4.17928557387138,4.2038941582922,7.56522477776673,20.2651703372747,"3300002P13Rik","RIKEN cDNA 3300002P13 gene"
"ENSMUSG00000107655",1.8352716990506,1.8438024590609,1.73447381356112,1.45274243920883,6.86629041088144,NA,NA
"ENSMUSG00000107667",1.29244485848634,1.50577200823307,1.38169947859953,1.17864009218829,5.35855643750723,"C530044C16Rik","RIKEN cDNA C530044C16 gene"
"ENSMUSG00000107689",1.70602721320196,1.72088229512351,1.11711872737835,1.80907549033552,6.35310372603934,NA,NA
"ENSMUSG00000107728",4.9371393594178,5.80797774604184,5.32101288567054,5.26276506279424,21.3288950539244,NA,NA
"ENSMUSG00000107741",4.21337023866545,3.19592426237223,2.85159254093946,4.00189426649979,14.2627813084769,NA,NA
"ENSMUSG00000107742",1.13735147546797,1.04482139346784,1.52868878483353,1.17864009218829,4.88950174595764,NA,NA
"ENSMUSG00000107747",1.00810698961934,1.22920163937393,1.35230161735273,1.06899915338008,4.65860939972609,NA,NA
"ENSMUSG00000107810",5.47996619998206,5.31629709029227,6.67331450302328,1.91871642914373,19.3882942224413,NA,NA
"ENSMUSG00000107838",1.52508493301388,0.891171188546103,1.76387167480791,1.15122985748624,5.33135765385413,NA,NA
"ENSMUSG00000107859",1.08565368112852,0.36876049181218,0.764344392416763,0.767486571657494,2.98624513701496,"Gm30731","predicted gene, 30731"
"ENSMUSG00000107868",1.47338713867442,1.07555143445219,1.20531231111874,1.45274243920883,5.20699332345418,NA,NA
"ENSMUSG00000107875",0.801315812261528,0.737520983624361,0.734946531169964,1.04158891867803,3.31537224573388,"Gm16630","predicted gene, 16630"
"ENSMUSG00000107877",1.29244485848634,0.276570368859135,1.08772086613155,0.356333051126694,3.01306914460371,NA,NA
"ENSMUSG00000107879",16.646689777304,22.40219987759,21.2840515426822,20.1465225060092,80.4794637035853,"9330102E08Rik","RIKEN cDNA 9330102E08 gene"
"ENSMUSG00000107881",7.70297135657856,6.23819831982272,7.08488456047846,4.98866271577371,26.0147169526534,NA,NA
"ENSMUSG00000107951",0.387733457545901,0.399490532796529,0.587957224935971,0.630435398147227,2.00561661342563,NA,NA
"ENSMUSG00000107962",1.21489816697716,0.430220573780877,1.94025884228871,0.520794459339014,4.10617204238575,NA,NA
"ENSMUSG00000107994",0.672071326412894,0.706790942640012,0.499763641195576,0.740076336955441,2.61870224720392,NA,NA
"ENSMUSG00000107997",0.620373532073441,0.460950614765225,0.558559363689173,0.685255867551334,2.32513937807917,NA,NA
"ENSMUSG00000108030",0.620373532073441,0.430220573780877,0.382172196208381,0.794896806359547,2.22766310842225,"9530062K07Rik","RIKEN cDNA 9530062K07 gene"
"ENSMUSG00000108033",0.516977943394534,0.276570368859135,0.646752947429569,0.4111535205308,1.85145478021404,NA,NA
"ENSMUSG00000108049",1.1632003726377,0.614600819686967,1.23471017236554,1.72684478622936,4.73935615091957,NA,NA
"ENSMUSG00000108079",2.06791177357814,2.51986336071657,3.99810912956461,2.52174159258891,11.1076258564482,NA,NA
"ENSMUSG00000108137",0.775466915091801,0.430220573780877,0.881935837403957,0.849717275763654,2.93734060204029,NA,NA
"ENSMUSG00000108175",0.982258092449615,0.891171188546103,0.323376473714784,0.740076336955441,2.93688209166594,NA,NA
"ENSMUSG00000108181",2.17130736225704,1.65942221315481,2.0284524260291,1.50756290861293,7.36674491005389,NA,NA
"ENSMUSG00000108207",1.57678272735333,1.19847159838959,1.35230161735273,1.42533220450677,5.55288814760242,NA,NA
"ENSMUSG00000108218",1.80942280188087,0.829711106577406,1.9696567035355,0.959358214571867,5.56814882656565,NA,NA
"ENSMUSG00000108231",0.568675737733987,0.706790942640012,0.940731559897554,1.42533220450677,3.64153044477833,NA,NA
"ENSMUSG00000108242",1.70602721320196,1.41358188528002,1.14651658862514,1.17864009218829,5.44476577929543,NA,NA
"ENSMUSG00000108255",1.03395588678907,0.36876049181218,0.41157005745518,0.630435398147227,2.44472183420366,NA,NA
"ENSMUSG00000108307",0.465280149055081,0.768251024608709,0.587957224935971,0.520794459339014,2.34228285793878,"Ceacam-ps1","carcinoembryonic antigen-related cell adhesion molecule pseudogene 1"
"ENSMUSG00000108314",0.620373532073441,1.0140913524835,0.587957224935971,0.49338422463696,2.71580633412987,NA,NA
"ENSMUSG00000108325",1.73187611037169,1.47504196724872,1.88146311979511,1.86389595973963,6.95227715715515,NA,NA
"ENSMUSG00000108348",78.2704606299325,53.7775717226096,69.5259418486786,48.5983461267406,250.172320327961,"Gm42372","predicted gene, 42372"
"ENSMUSG00000108350",5.84185076035824,5.56213741816705,4.88004496696856,6.03025163445174,22.3142847799456,NA,NA
"ENSMUSG00000108358",33.1124372744199,25.9668846317744,27.9573660457054,33.2486146935907,120.28530264549,NA,NA
"ENSMUSG00000108368",1.03395588678907,1.44431192626437,1.23471017236554,1.69943455152731,5.41241253694629,NA,NA
"ENSMUSG00000108402",0.594524634903714,0.553140737718271,0.440967918701979,0.630435398147227,2.21906868947119,NA,NA
"ENSMUSG00000108414",7.90976253393637,3.93344524599659,5.43860433065774,7.83932712478726,25.121139235378,"Snhg1","small nucleolar RNA host gene 1"
"ENSMUSG00000108434",4.73034818205999,4.60950614765225,4.88004496696856,3.91966356239363,18.1395628590744,NA,NA
"ENSMUSG00000108452",1.60263162452306,1.50577200823307,1.32290375610594,1.37051173510267,5.80181912396473,NA,NA
"ENSMUSG00000108456",1.1632003726377,0.768251024608709,1.35230161735273,0.959358214571867,4.24311122917101,NA,NA
"ENSMUSG00000108461",2.53319192263322,2.98081397548179,2.0872481485227,3.31663839894846,10.9178924455862,NA,NA
"ENSMUSG00000108530",0.594524634903714,0.768251024608709,0.264580751221187,0.740076336955441,2.36743274768905,"LOC100505025","uncharacterized LOC100505025"
"ENSMUSG00000108569",1.34414265282579,1.25993168035828,0.734946531169964,0.465973989934907,3.80499485428894,NA,NA
"ENSMUSG00000108591",10.4688033537393,11.5852254510993,7.87862681414202,12.5264772588384,42.459132877819,"Particl","promoter of Mat2a antisense radiation induced circulating long non-coding RNA"
"ENSMUSG00000108601",1.60263162452306,2.15110286890439,0.764344392416763,0.877127510465707,5.39520639630991,NA,NA
"ENSMUSG00000108608",1.52508493301388,1.22920163937393,1.58748450732712,1.67202431682525,6.01379539654019,NA,NA
"ENSMUSG00000108616",11.7095504178862,11.0013546723967,9.08393912526076,7.31853266544825,39.1133768809919,NA,NA
"ENSMUSG00000108621",25.4611637121808,14.7196896315029,27.4576024045099,14.883757443215,82.5222131914085,NA,NA
"ENSMUSG00000108634",1.31829375565606,0.829711106577406,0.117591444987194,0.520794459339014,2.78639076655968,NA,NA
"ENSMUSG00000108658",0.361884560376174,0.522410696733922,0.176387167480791,0.630435398147227,1.69111782273811,NA,NA
"ENSMUSG00000108668",0.336035663206447,0.676060901655664,0.293978612467986,0.630435398147227,1.93651057547732,NA,NA
"ENSMUSG00000108713",0.827164709431255,0.921901229530451,0.734946531169964,1.2334605615924,3.71747303172407,NA,NA
"ENSMUSG00000108738",0.516977943394534,0.0614600819686967,0.705548669923166,0.301512581722587,1.58549927700898,NA,NA
"ENSMUSG00000108778",1.05980478395879,1.22920163937393,0.676150808676367,1.2334605615924,4.1986177936015,NA,NA
"ENSMUSG00000108799",1.00810698961934,0.952631270514799,0.793742253663561,0.794896806359547,3.54937732015725,NA,NA
"ENSMUSG00000108841",0.930560298110161,0.491680655749574,0.82314011491036,0.959358214571867,3.20473928334196,"Frmpd2","FERM and PDZ domain containing 2"
"ENSMUSG00000108872",0.749618017922074,0.768251024608709,0.82314011491036,0.65784563284928,2.99885479029042,NA,NA
"ENSMUSG00000108878",0.516977943394534,0.245840327874787,0.558559363689173,0.24669211231848,1.56806974727697,NA,NA
"ENSMUSG00000108883",0.646222429243168,0.491680655749574,0.323376473714784,0.740076336955441,2.20135589566297,NA,NA
"ENSMUSG00000108905",0.491129046224807,0.553140737718271,0.20578502872759,0.57561492874312,1.82566974141379,NA,NA
"ENSMUSG00000108957",0.594524634903714,0.338030450827832,0.852537976157159,0.712666102253387,2.49775916414209,NA,NA
"ENSMUSG00000108959",0.749618017922074,0.614600819686967,0.676150808676367,0.24669211231848,2.28706175860389,NA,NA
"ENSMUSG00000109006",4.05827685564709,3.04227405745049,4.43907704826658,1.04158891867803,12.5812168800422,NA,NA
"ENSMUSG00000109008",0.827164709431255,1.47504196724872,0.970129421144353,0.767486571657494,4.03982266948182,NA,NA
"ENSMUSG00000109015",0.723769120752348,0.798981065593057,0.61735508618277,0.767486571657494,2.90759184418567,NA,NA
"ENSMUSG00000109108",0.801315812261528,0.583870778702619,0.734946531169964,0.685255867551334,2.80538898968544,NA,NA
"ENSMUSG00000109118",0.956409195279888,0.676060901655664,0.734946531169964,1.28828103099651,3.65569765910202,"Gm32031","predicted gene, 32031"
"ENSMUSG00000109127",0.594524634903714,0.860441147561754,1.08772086613155,0.794896806359547,3.33758345495656,NA,NA
"ENSMUSG00000109147",1.80942280188087,1.13701151642089,1.79326953605471,1.50756290861293,6.24726676296941,NA,NA
"ENSMUSG00000109178",0.620373532073441,0.18438024590609,0.61735508618277,0.822307041061601,2.2444159052239,NA,NA
"ENSMUSG00000109179",0.853013606600981,0.0921901229530451,0.999527282391151,0.849717275763654,2.79444828770883,"Gm35339","predicted gene, 35339"
"ENSMUSG00000109222",0.542826840564261,0.430220573780877,0.734946531169964,0.931947979869814,2.63994192538492,NA,NA
"ENSMUSG00000109244",0.749618017922074,0.338030450827832,0.646752947429569,0.712666102253387,2.44706751843286,NA,NA
"ENSMUSG00000109274",3.72224119244065,3.59541479516876,4.64486207699417,4.13894544001006,16.1014635046136,NA,NA
"ENSMUSG00000109277",0.516977943394534,0.491680655749574,0.558559363689173,0.301512581722587,1.86873054455587,NA,NA
"ENSMUSG00000109284",6.79825995563812,9.86434315597582,7.84922895289522,10.0047356662495,34.5165677307586,"B230311B06Rik","RIKEN cDNA B230311B06 gene"
"ENSMUSG00000109293",0.491129046224807,0.645330860671316,0.676150808676367,0.685255867551334,2.49786658312382,"Dcst2","DC-STAMP domain containing 2"
"ENSMUSG00000109321",2.6107386141424,1.07555143445219,2.73400109595227,1.89130619444168,8.31159733898854,"A330076H08Rik","RIKEN cDNA A330076H08 gene"
"ENSMUSG00000109324",76.1250021648451,94.740716354746,70.7606520210442,103.089892714423,344.716263255058,"Prmt1","protein arginine N-methyltransferase 1"
"ENSMUSG00000109336",76.0733043705057,88.6868982808294,90.8981869751012,84.9991378110674,340.657527437504,"Samd4b","sterile alpha motif domain containing 4B"
"ENSMUSG00000109362",0.620373532073441,0.614600819686967,0.470365779948777,0.931947979869814,2.637288111579,NA,NA
"ENSMUSG00000109367",1.65432941886251,1.53650204921742,1.35230161735273,0.959358214571867,5.50249130000453,NA,NA
"ENSMUSG00000109378",0.749618017922074,0.276570368859135,0.646752947429569,1.09640938808213,2.76935072229291,"U2af1l4","U2 small nuclear RNA auxiliary factor 1-like 4"
"ENSMUSG00000109379",0.646222429243168,0.522410696733922,0.529161502442374,0.49338422463696,2.19117885305642,NA,NA
"ENSMUSG00000109394",2.73998309999103,0.921901229530451,3.49834548836903,3.17958722543819,10.3398170433287,NA,NA
"ENSMUSG00000109398",4.18752134149573,3.99490532796529,2.70460323470547,2.93289511311971,13.8199250172862,NA,NA
"ENSMUSG00000109401",2.2230051565965,2.7964337295757,2.44002248348428,1.91871642914373,9.37817779880021,NA,NA
"ENSMUSG00000109404",1.05980478395879,0.553140737718271,1.32290375610594,1.20605032689035,4.14189960467335,NA,NA
"ENSMUSG00000109408",1.11150257829825,0.798981065593057,1.9990545647823,0.931947979869814,4.84148618854342,"LOC102639982","uncharacterized LOC102639982"
"ENSMUSG00000109495",0.387733457545901,0.522410696733922,0.558559363689173,0.438563755232854,1.90726727320185,NA,NA
"ENSMUSG00000109511",21.3253401650245,26.7351356563831,22.3129766863201,29.1096692535807,99.4831217613084,"Nup62","nucleoporin 62"
"ENSMUSG00000109517",2.81752979150021,2.12037282792004,2.0578502872759,3.15217699073614,10.1479298974323,NA,NA
"ENSMUSG00000109536",4.18752134149573,2.15110286890439,4.40967918701979,2.79584393960944,13.5441473370293,NA,NA
"ENSMUSG00000109554",2.3264007452754,0.829711106577406,1.88146311979511,1.61720384742115,6.65477881906907,NA,NA
"ENSMUSG00000109572",1.73187611037169,1.78234237709221,1.67567809106752,1.28828103099651,6.47817760952792,"Cfap99","cilia and flagella associated protein 99"
"ENSMUSG00000109587",0.568675737733987,0.737520983624361,0.61735508618277,0.712666102253387,2.63621790979451,NA,NA
"ENSMUSG00000109598",1.42168934433497,0.952631270514799,1.23471017236554,1.01417868397597,4.62320947119128,NA,NA
"ENSMUSG00000109599",0.775466915091801,0.553140737718271,0.440967918701979,0.465973989934907,2.23554956144696,NA,NA
"ENSMUSG00000109645",0.904711400940435,0.952631270514799,1.38169947859953,1.34310150040061,4.58214365045538,NA,NA
"ENSMUSG00000109695",3.23111214621584,3.01154401646614,4.086302713305,3.94707379709568,14.2760326730827,NA,NA
"ENSMUSG00000109704",0.775466915091801,0.583870778702619,1.05832300488475,1.01417868397597,3.43183938265514,"Gm38414","predicted gene, 38414"
"ENSMUSG00000109714",5.04053494809671,5.56213741816705,5.35041074691734,5.78355952213326,21.7366426353144,NA,NA
"ENSMUSG00000109715",4.78204597639944,5.62359750013575,5.58559363689173,6.13989257325995,22.1311296866869,NA,NA
