"","NA.","logFC","logCPM","PValue","symbol","name","entrez"
"974","ENSMUSG00000073418",3.1409426631575,7.46888419871159,3.23261211808366e-53,"C4b","complement component 4B (Chido blood group)","12268"
"695","ENSMUSG00000040552",3.11853596048159,3.44383317365799,3.00365427857948e-38,"C3ar1","complement component 3a receptor 1","12267"
"276","ENSMUSG00000024164",2.29751650204195,7.20160644355907,4.02717581603834e-50,"C3","complement component 3","12266"
"659","ENSMUSG00000038521",1.94930050203761,0.681966802508348,2.27695808716512e-12,"C1s1","complement component 1, s subcomponent 1","50908"
"863","ENSMUSG00000055172",1.79842687856238,0.776734069140258,2.29121705689516e-08,"C1ra","complement component 1, r subcomponent A","50909"
"627","ENSMUSG00000036896",2.88971029194741,6.62003420360586,2.60757123297958e-101,"C1qc","complement component 1, q subcomponent, C chain","12262"
"628","ENSMUSG00000036905",2.77602414885082,6.76086202286499,1.20701325011599e-81,"C1qb","complement component 1, q subcomponent, beta polypeptide","12260"
"626","ENSMUSG00000036887",3.08668182156609,7.59926208647648,4.20712398870467e-98,"C1qa","complement component 1, q subcomponent, alpha polypeptide","12259"
"416","ENSMUSG00000028859",1.71901184899914,4.0636875257894,4.08813114323544e-27,"Csf3r","colony stimulating factor 3 receptor (granulocyte)","12986"
"962","ENSMUSG00000071713",2.62707867357266,2.51889061470187,1.7194792507011e-42,"Csf2rb","colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)","12983"
"963","ENSMUSG00000071714",2.50825949322625,1.62726612988017,3.17030668301162e-19,"Csf2rb2","colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)","12984"
"291","ENSMUSG00000024621",1.50007374647864,7.28680588964066,3.56590603572855e-53,"Csf1r","colony stimulating factor 1 receptor","12978"
"701","ENSMUSG00000040690",1.41691649358398,5.46225222126217,4.59938181118295e-13,"Col16a1","collagen, type XVI, alpha 1","107581"
"57","ENSMUSG00000004098",2.60615853435782,4.40505657699279,3.40473964128338e-27,"Col5a3","collagen, type V, alpha 3","53867"
"361","ENSMUSG00000026676",1.57548043691694,3.71290184642251,6.7979767058846e-16,"Ccdc3","coiled-coil domain containing 3","74186"
"953","ENSMUSG00000070532",1.51810444515734,3.96618061273124,1.54748006729213e-23,"Ccdc190","coiled-coil domain containing 190","78465"
"1032","ENSMUSG00000091119",1.32842780582029,0.60315501392126,9.70389515707886e-07,"Ccdc152","coiled-coil domain containing 152","100039139"
"400","ENSMUSG00000028128",1.17128012349263,6.38128830072514,2.74738531814437e-18,"F3","coagulation factor III","14066"
"110","ENSMUSG00000014361",1.36794280460615,5.14174591964411,8.28950819046609e-13,"Mertk","c-mer proto-oncogene tyrosine kinase","17289"
"518","ENSMUSG00000031875",1.29946833644366,3.50034013095984,2.00569528383249e-11,"Cmtm3","CKLF-like MARVEL transmembrane domain containing 3","68119"
"1086","ENSMUSG00000109572",-1.40634179483242,0.541115881524025,4.09413182549193e-09,"Cfap99","cilia and flagella associated protein 99","100862066"
"258","ENSMUSG00000023031",1.18448656937516,4.00387705167421,1.47915022982831e-13,"Cela1","chymotrypsin-like elastase family, member 1","109901"
"250","ENSMUSG00000022860",-4.59147997558126,4.72662245782694,4.37700782077646e-130,"Chodl","chondrolectin","246048"
"217","ENSMUSG00000021919",-1.29641360193595,4.64745284185567,3.93997402499412e-14,"Chat","choline acetyltransferase","12647"
"824","ENSMUSG00000050370",3.55452184598978,0.761301047789972,7.21628069771257e-14,"Ch25h","cholesterol 25-hydroxylase","12642"
"86","ENSMUSG00000007041",1.41431852439882,4.70085312997638,4.63443652494433e-23,"Clic1","chloride intracellular channel 1","114584"
"723","ENSMUSG00000042190",1.56462598052499,2.87909509342295,2.41761636256177e-21,"Cmklr1","chemokine-like receptor 1","14747"
"772","ENSMUSG00000045382",1.00067847847795,1.98603011818225,1.08791924185325e-05,"Cxcr4","chemokine (C-X-C motif) receptor 4","12767"
"143","ENSMUSG00000018920",1.94323871861708,3.07824839254695,3.52221099268483e-22,"Cxcl16","chemokine (C-X-C motif) ligand 16","66102"
"584","ENSMUSG00000034855",4.71941003193406,2.3098768733509,2.96436755296101e-20,"Cxcl10","chemokine (C-X-C motif) ligand 10","15945"
"843","ENSMUSG00000052336",1.07606719429666,6.22959847138611,5.50877566514748e-12,"Cx3cr1","chemokine (C-X3-C motif) receptor 1","13051"
"750","ENSMUSG00000043953",1.23933049745862,1.49972397445449,1.5412792972351e-10,"Ccrl2","chemokine (C-C motif) receptor-like 2","54199"
"145","ENSMUSG00000019122",2.29276545314415,2.36800962775935,2.13314567409771e-12,"Ccl9","chemokine (C-C motif) ligand 9","20308"
"144","ENSMUSG00000018927",2.81853436615213,2.90339868190594,2.00951950414549e-17,"Ccl6","chemokine (C-C motif) ligand 6","20305"
"19","ENSMUSG00000000982",4.03819860316479,0.834055989118868,8.59549842559428e-15,"Ccl3","chemokine (C-C motif) ligand 3","20302"
"212","ENSMUSG00000021763",1.17447039167371,1.32874090956328,3.65014505884492e-09,"BC067074","cDNA sequence BC067074","408066"
"876","ENSMUSG00000057191",3.20137230456608,1.00807282421088,5.99668981128748e-25,"AB124611","cDNA sequence AB124611","382062"
"466","ENSMUSG00000030342",1.14036785991809,6.90484324190038,4.01673905199593e-16,"Cd9","CD9 antigen","12527"
"254","ENSMUSG00000022901",2.43055032005475,2.58408513072037,1.04407139768097e-32,"Cd86","CD86 antigen","12524"
"651","ENSMUSG00000038147",3.16409961903563,3.93392664546974,3.56843188469066e-69,"Cd84","CD84 antigen","12523"
"139","ENSMUSG00000018774",2.99396170159928,4.38433829697463,2.93582634188734e-109,"Cd68","CD68 antigen","12514"
"311","ENSMUSG00000025351",1.57040369460263,7.1194744755256,9.18188028546539e-57,"Cd63","CD63 antigen","12512"
"345","ENSMUSG00000026399",-1.00219453226431,3.06078444298847,1.21860228824245e-06,"Cd55","CD55 molecule, decay accelerating factor for complement","13136"
"704","ENSMUSG00000040747",1.83548675176994,4.03302615171974,4.37258322378771e-38,"Cd53","CD53 antigen","12508"
"12","ENSMUSG00000000682",2.88041704652267,2.78762802077589,2.90896722330504e-27,"Cd52","CD52 antigen","23833"
"116","ENSMUSG00000015355",2.47618049492155,1.92198116767602,6.67906789337533e-29,"Cd48","CD48 antigen","12506"
"67","ENSMUSG00000005087",2.47228211492034,5.16586691973409,2.17489430543659e-71,"Cd44","CD44 antigen","12505"
"485","ENSMUSG00000030798",1.786623882162,2.93686659008057,1.88536658396148e-25,"Cd37","CD37 antigen","12493"
"124","ENSMUSG00000016494",1.91879043995883,6.04918100014461,3.46442150123044e-60,"Cd34","CD34 antigen","12490"
"61","ENSMUSG00000004609",1.6736197822589,3.72027450927763,5.42468649574732e-19,"Cd33","CD33 antigen","12489"
"763","ENSMUSG00000044811",2.79843579659664,3.53110667023175,1.1282709448385e-59,"Cd300c2","CD300C molecule 2","140497"
"578","ENSMUSG00000034652",2.42189103884567,1.5096400913976,1.6821015130718e-27,"Cd300a","CD300A molecule","217303"
"797","ENSMUSG00000047798",2.40642635205691,2.95899856925955,5.69901650273786e-17,"Cd300lf","CD300 molecule like family member F","246746"
"471","ENSMUSG00000030577",5.37742513388437,1.56902302430598,4.58157791000629e-79,"Cd22","CD22 antigen","12483"
"203","ENSMUSG00000021624",2.28200275948718,2.6392399187586,3.29989412547523e-11,"Cd180","CD180 antigen","17079"
"833","ENSMUSG00000051439",2.28154995991506,3.7084718176765,2.22030522700154e-54,"Cd14","CD14 antigen","12475"
"777","ENSMUSG00000046186",4.52035850064577,5.27227278421438,3.13453741589533e-94,"Cd109","CD109 antigen","235505"
"961","ENSMUSG00000071637",2.82134346950158,4.54853276402099,7.60272268866186e-46,"Cebpd","CCAAT/enhancer binding protein (C/EBP), delta","12609"
"871","ENSMUSG00000056501",1.45887477690459,2.69449807578149,7.1512576851384e-13,"Cebpb","CCAAT/enhancer binding protein (C/EBP), beta","12608"
"590","ENSMUSG00000034957",1.73479646038233,4.51354898167362,8.76225200615969e-27,"Cebpa","CCAAT/enhancer binding protein (C/EBP), alpha","12606"
"123","ENSMUSG00000016256",2.11320234629772,6.74590521883461,3.11732089901008e-77,"Ctsz","cathepsin Z","64138"
"662","ENSMUSG00000038642",2.27842883659938,8.5343707884951,1.11120108990583e-79,"Ctss","cathepsin S","13040"
"200","ENSMUSG00000021477",1.14114651058134,7.46539275661525,1.20966595014115e-32,"Ctsl","cathepsin L","13039"
"535","ENSMUSG00000032359",1.5889349489613,5.2990717083358,6.12128989369611e-27,"Ctsh","cathepsin H","13036"
"60","ENSMUSG00000004552",4.46135940111376,3.99602753028088,5.79241965020011e-18,"Ctse","cathepsin E","13034"
"92","ENSMUSG00000007891",1.78254683862465,8.98444968872823,8.15905487912667e-54,"Ctsd","cathepsin D","13033"
"470","ENSMUSG00000030560",1.23505810793011,4.16381389396342,9.73513306573001e-18,"Ctsc","cathepsin C","13032"
"325","ENSMUSG00000025887",2.07681004263149,3.07027067704473,2.18894133055517e-36,"Casp12","caspase 12","12364"
"698","ENSMUSG00000040663",2.34252101655907,1.82411094211573,7.69880777749194e-22,"Clcf1","cardiotrophin-like cytokine factor 1","56708"
"727","ENSMUSG00000042340",1.23738411923406,1.50403418230352,8.43110048532797e-12,"Ctf1","cardiotrophin 1","13019"
"520","ENSMUSG00000031883",-1.34103969318063,2.9748953193898,7.83056904122223e-15,"Car7","carbonic anhydrase 7","12354"
"502","ENSMUSG00000031373",1.14991067212832,3.94685995578731,3.31362505457649e-14,"Car5b","carbonic anhydrase 5b, mitochondrial","56078"
"874","ENSMUSG00000056737",3.14178056706888,4.18675590193129,1.22595100908655e-54,"Capg","capping protein (actin filament), gelsolin-like","12332"
"913","ENSMUSG00000062585",2.6611796367687,1.08384468684982,3.11319455917887e-35,"Cnr2","cannabinoid receptor 2 (macrophage)","12802"
"858","ENSMUSG00000053931",1.28190092719811,7.88484716527458,8.22628908740669e-48,"Cnn3","calponin 3, acidic","71994"
"1008","ENSMUSG00000079110",1.2349740580216,4.05944299484684,2.17815043315182e-11,"Capn3","calpain 3","12335"
"474","ENSMUSG00000030666",-1.05513505851009,3.09725679761694,5.02618691030508e-07,"Calcb","calcitonin-related polypeptide, beta","116903"
"894","ENSMUSG00000059588",1.12645169328476,4.20857975949568,9.75853220523089e-05,"Calcrl","calcitonin receptor-like","54598"
"500","ENSMUSG00000031264",1.50336139936861,1.83234910304632,2.7453367354967e-10,"Btk","Bruton agammaglobulinemia tyrosine kinase","12229"
"784","ENSMUSG00000046718",2.90949041590837,3.68356177886721,4.00495253834439e-19,"Bst2","bone marrow stromal cell antigen 2","69550"
"904","ENSMUSG00000060802",1.95214637912143,7.64966150599968,6.60288984069542e-55,"B2m","beta-2 microglobulin","12010"
"684","ENSMUSG00000040093",1.0390426504065,3.02659588823695,5.730307765259e-15,"Bmf","BCL2 modifying factor","171543"
"31","ENSMUSG00000002083",1.30938110372431,2.28769879209149,5.90177164266538e-11,"Bbc3","BCL2 binding component 3","170770"
"358","ENSMUSG00000026630",1.77561972649071,1.66797015457508,2.90032781045612e-22,"Batf3","basic leucine zipper transcription factor, ATF-like 3","381319"
"524","ENSMUSG00000032000",1.636790560834,2.09104387231078,1.30395254125693e-10,"Birc3","baculoviral IAP repeat-containing 3","11796"
"174","ENSMUSG00000020423",1.72768384534076,4.18537185377402,1.03970407724395e-08,"Btg2","B cell translocation gene 2, anti-proliferative","12227"
"905","ENSMUSG00000061132",1.44186331072688,2.48732403739944,2.69951946008779e-13,"Blnk","B cell linker","17060"
"853","ENSMUSG00000053175",2.88399611988545,1.7301100371723,1.02545879164127e-28,"Bcl3","B cell leukemia/lymphoma 3","12051"
"38","ENSMUSG00000002602",1.5408038857941,7.17477035321494,9.36540407634076e-58,"Axl","AXL receptor tyrosine kinase","26362"
"184","ENSMUSG00000020865",1.66235585963937,2.27930469478005,1.26149688936308e-18,"Abcc3","ATP-binding cassette, sub-family C (CFTR/MRP), member 3","76408"
"719","ENSMUSG00000041797",1.0573451881075,4.16683571870458,1.37075522323147e-10,"Abca9","ATP-binding cassette, sub-family A (ABC1), member 9","217262"
"114","ENSMUSG00000015243",2.22652069913032,6.36498973744942,1.57421264122994e-26,"Abca1","ATP-binding cassette, sub-family A (ABC1), member 1","11303"
"49","ENSMUSG00000003341",-1.06625759982071,1.02481307293577,5.98195430642934e-08,"Atp8b3","ATPase, class I, type 8B, member 3","67331"
"640","ENSMUSG00000037621",1.50618284466656,2.24477983259331,3.09444403338472e-15,"Atoh8","atonal bHLH transcription factor 8","71093"
"643","ENSMUSG00000037686",2.01394729242664,4.32620236287281,4.15547978265874e-29,"Aspg","asparaginase","104816"
"687","ENSMUSG00000040187",-1.15908917567934,0.719524011600237,0.000118477384808484,"Arntl2","aryl hydrocarbon receptor nuclear translocator-like 2","272322"
"45","ENSMUSG00000002910",1.6083632875903,5.40318252780285,5.5163870777779e-09,"Arrdc2","arrestin domain containing 2","70807"
"182","ENSMUSG00000020709",1.46540444902296,2.79480768987388,6.84984061578124e-10,"Adap2","ArfGAP with dual PH domains 2","216991"
"321","ENSMUSG00000025701",1.23801013182239,1.76873132923405,6.96595491246699e-09,"Alox5","arachidonate 5-lipoxygenase","11689"
"743","ENSMUSG00000043144",-2.47069803282323,1.33107366180685,5.48489441520438e-34,"Aqp6","aquaporin 6","11831"
"46","ENSMUSG00000002985",2.39010595472905,12.1573005162759,3.07215687289026e-52,"Apoe","apolipoprotein E","11816"
"242","ENSMUSG00000022548",2.54217004420383,11.1846932009827,9.71795794609946e-27,"Apod","apolipoprotein D","11815"
"696","ENSMUSG00000040564",2.9675045123014,3.94665595309543,2.06872351038083e-26,"Apoc1","apolipoprotein C-I","11812"
"734","ENSMUSG00000042759",1.67596795553642,1.50303641005417,3.57555612428776e-20,"Apobr","apolipoprotein B receptor","171504"
"98","ENSMUSG00000009585",1.20668109135997,2.14252117335876,2.95370606089616e-11,"Apobec3","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3","80287"
"697","ENSMUSG00000040613",2.53816274652467,3.61526161564035,2.00090374244382e-31,"Apobec1","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1","11810"
"630","ENSMUSG00000037010",-1.27309671715707,5.60111218177241,3.56901356823532e-19,"Apln","apelin","30878"
"995","ENSMUSG00000078247",-1.07595483816623,1.66271239949525,2.43223998570437e-08,"Airn","antisense Igf2r RNA","104103"
"431","ENSMUSG00000029484",1.71567902591737,4.75774689111555,1.62388948485722e-21,"Anxa3","annexin A3","11745"
"522","ENSMUSG00000031980",1.99968668348555,8.88104403790737,1.03109493993471e-23,"Agt","angiotensinogen (serpin peptidase inhibitor, clade A, member 8)","11606"
"423","ENSMUSG00000028989",1.30481501514227,0.962757333939076,3.2038030545518e-07,"Angptl7","angiopoietin-like 7","654812"
"231","ENSMUSG00000022309",1.66071665402261,3.97641178316247,4.90133663068203e-20,"Angpt1","angiopoietin 1","11600"
"366","ENSMUSG00000026786",1.44276555543052,3.04505860172509,6.49736406459701e-11,"Apbb1ip","amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein","54519"
"306","ENSMUSG00000025270",-1.90620581307247,2.5905781578236,0.00079153711333413,"Alas2","aminolevulinic acid synthase 2, erythroid","11656"
"439","ENSMUSG00000029695",1.58497192412229,2.93722832977545,8.29869945611036e-12,"Aass","aminoadipate-semialdehyde synthase","30956"
"28","ENSMUSG00000001751",1.39721570310033,3.82903184557932,1.01325974020749e-29,"Naglu","alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)","27419"
"456","ENSMUSG00000030111",1.493130728215,6.86097242508322,1.24551077067507e-45,"A2m","alpha-2-macroglobulin","232345"
"285","ENSMUSG00000024397",1.66242360960551,3.39727836066479,2.12965540521467e-18,"Aif1","allograft inflammatory factor 1","11629"
"441","ENSMUSG00000029762",1.72200215213873,1.9053382814093,4.80884654712538e-19,"Akr1b8","aldo-keto reductase family 1, member B8","14187"
"454","ENSMUSG00000030088",1.39430621688538,6.61004627301264,8.86804215534164e-37,"Aldh1l1","aldehyde dehydrogenase 1 family, member L1","107747"
"473","ENSMUSG00000030607",-1.4648614833742,3.73511344897169,2.67588533153437e-26,"Acan","aggrecan","11595"
"654","ENSMUSG00000038352",1.77656586922617,2.30558730967712,1.41767397503596e-13,"Arl5c","ADP-ribosylation factor-like 5C","217151"
"588","ENSMUSG00000034936",2.29107162473144,5.01654519469398,2.7288353987091e-14,"Arl4d","ADP-ribosylation factor-like 4D","80981"
"744","ENSMUSG00000043157",2.90177609342054,1.8051944046215,1.1674356258166e-29,"Arl11","ADP-ribosylation factor-like 11","219144"
"907","ENSMUSG00000061577",1.5941685861838,0.856179942433966,1.67353010109256e-08,"Adgrg5","adhesion G protein-coupled receptor G5","382045"
"63","ENSMUSG00000004730",2.10171908030525,3.88593229975562,2.88572471746054e-42,"Adgre1","adhesion G protein-coupled receptor E1","13733"
"128","ENSMUSG00000017697",1.54817883066395,2.11249886580155,1.67680066063326e-06,"Ada","adenosine deaminase","11486"
"612","ENSMUSG00000035948",1.85376981824426,2.05444801896257,2.96264477967137e-12,"Acss3","acyl-CoA synthetase short-chain family member 3","380660"
"489","ENSMUSG00000030972",1.16824663474272,1.59699747859086,7.77564653542422e-11,"Acsm5","acyl-CoA synthetase medium-chain family member 5","272428"
"244","ENSMUSG00000022602",-1.55489956234625,4.51329501517,2.35262799787932e-13,"Arc","activity regulated cytoskeletal-associated protein","11838"
"661","ENSMUSG00000038539",1.77986859623074,5.32040685396732,8.51181385871255e-23,"Atf5","activating transcription factor 5","107503"
"80","ENSMUSG00000006457",1.95815154476071,2.05744753290322,0.00319094060092556,"Actn3","actinin alpha 3","11474"
"436","ENSMUSG00000029622",1.51547236210808,5.88480150957567,2.78684429618935e-31,"Arpc1b","actin related protein 2/3 complex, subunit 1B","11867"
"911","ENSMUSG00000062480",1.78050485208897,1.74890276168477,2.29165527836064e-23,"Acat3","acetyl-Coenzyme A acetyltransferase 3","224530"
"646","ENSMUSG00000037860",1.90751870096814,2.00848342188975,1.16127794545338e-10,"Aim2","absent in melanoma 2","383619"
"13","ENSMUSG00000000686",2.64858220722208,1.32168484170985,6.30759696495618e-25,"Abhd15","abhydrolase domain containing 15","67477"
"616","ENSMUSG00000036545",-1.35661749977085,4.21439265997482,2.0863273359097e-09,"Adamts2","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2","216725"
"252","ENSMUSG00000022893",1.35275436371681,5.29632672943568,1.46375251852966e-14,"Adamts1","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1","11504"
"313","ENSMUSG00000025473",1.04721688634104,1.51127553488715,0.000204177586833283,"Adam8","a disintegrin and metallopeptidase domain 8","11501"
"106","ENSMUSG00000011256",-1.56251141305272,4.90409169115981,7.53686126325218e-17,"Adam19","a disintegrin and metallopeptidase domain 19 (meltrin beta)","11492"
"884","ENSMUSG00000058454",-1.34582624239022,5.62057728154735,3.19745034374899e-15,"Dhcr7","7-dehydrocholesterol reductase","13360"
"538","ENSMUSG00000032420",1.57826421355755,4.05518388456751,5.35590398715932e-16,"Nt5e","5' nucleotidase, ecto","23959"
"305","ENSMUSG00000025176",1.28314249159856,0.93757846488688,3.13299170772826e-09,"Hoga1","4-hydroxy-2-oxoglutarate aldolase 1","67432"
"410","ENSMUSG00000028497",1.046698314822,2.64112624458344,1.73462614280455e-06,"Hacd4","3-hydroxyacyl-CoA dehydratase 4","66775"
"597","ENSMUSG00000035376",1.27846050755037,6.16287816108593,6.75883953355224e-26,"Hacd2","3-hydroxyacyl-CoA dehydratase 2","70757"
"434","ENSMUSG00000029561",3.01987675909603,4.33932391675054,4.04926956720062e-16,"Oasl2","2'-5' oligoadenylate synthetase-like 2","23962"
"435","ENSMUSG00000029605",2.36735183706281,0.61195300530302,1.89922400698883e-07,"Oas1b","2'-5' oligoadenylate synthetase 1B","23961"
"847","ENSMUSG00000052776",2.64426251350323,1.03667835816068,2.85504617294369e-12,"Oas1a","2'-5' oligoadenylate synthetase 1A","246730"
"587","ENSMUSG00000034926",-1.585725850374,7.3960455117677,1.71069528787695e-24,"Dhcr24","24-dehydrocholesterol reductase","74754"
"369","ENSMUSG00000026922",1.35984789404215,1.40247260512749,8.01658936089043e-11,"Agpat2","1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)","67512"
