"","moto_1.counts","moto_2.counts","sum","Symbol","Name"
"ENSMUSG00000104402",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104403",0,0,0,NA,NA
"ENSMUSG00000104404",0,0,0,NA,NA
"ENSMUSG00000104405",0,0,0,NA,NA
"ENSMUSG00000104406",0,0,0,NA,NA
"ENSMUSG00000104407",0,0,0,NA,NA
"ENSMUSG00000104408",0,0,0,NA,NA
"ENSMUSG00000104409",0,0,0,NA,NA
"ENSMUSG00000104410",0,0,0,NA,NA
"ENSMUSG00000104411",0.318451266114466,0.0557493418163019,0.374200607930768,NA,NA
"ENSMUSG00000104412",0,0,0,NA,NA
"ENSMUSG00000104413",0.144750575506576,0,0.144750575506576,NA,NA
"ENSMUSG00000104414",0,0,0,NA,NA
"ENSMUSG00000104415",0.202650805709206,0.278746709081509,0.481397514790715,NA,NA
"ENSMUSG00000104416",0.0579002302026302,0.0557493418163019,0.113649572018932,NA,NA
"ENSMUSG00000104417",0,0,0,NA,NA
"ENSMUSG00000104418",0,0.0836240127244528,0.0836240127244528,NA,NA
"ENSMUSG00000104419",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000104420",0,0,0,NA,NA
"ENSMUSG00000104422",0,0,0,NA,NA
"ENSMUSG00000104423",0,0,0,NA,NA
"ENSMUSG00000104424",0,0,0,NA,NA
"ENSMUSG00000104425",0,0,0,NA,NA
"ENSMUSG00000104426",0,0,0,NA,NA
"ENSMUSG00000104427",0,0,0,NA,NA
"ENSMUSG00000104428",0,0,0,NA,NA
"ENSMUSG00000104429",0,0,0,NA,NA
"ENSMUSG00000104430",0,0,0,NA,NA
"ENSMUSG00000104431",0,0,0,NA,NA
"ENSMUSG00000104432",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104433",0,0,0,NA,NA
"ENSMUSG00000104434",0.0579002302026302,0.139373354540755,0.197273584743385,NA,NA
"ENSMUSG00000104435",0.492151956722357,0.501744076346717,0.993896033069074,NA,NA
"ENSMUSG00000104436",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104437",0,0,0,NA,NA
"ENSMUSG00000104438",0,0,0,NA,NA
"ENSMUSG00000104439",0,0,0,NA,NA
"ENSMUSG00000104440",0,0,0,NA,NA
"ENSMUSG00000104441",0,0,0,NA,NA
"ENSMUSG00000104442",0,0,0,"4932431L22Rik","RIKEN cDNA 4932431L22 gene"
"ENSMUSG00000104443",0,0.0557493418163019,0.0557493418163019,NA,NA
"ENSMUSG00000104444",0,0,0,NA,NA
"ENSMUSG00000104445",0.0289501151013151,0,0.0289501151013151,"Rhbg","Rhesus blood group-associated B glycoprotein"
"ENSMUSG00000104446",0,0,0,NA,NA
"ENSMUSG00000104448",0,0,0,NA,NA
"ENSMUSG00000104449",0,0,0,NA,NA
"ENSMUSG00000104450",0,0,0,NA,NA
"ENSMUSG00000104451",0,0,0,NA,NA
"ENSMUSG00000104452",0,0,0,NA,NA
"ENSMUSG00000104453",0.231600920810521,0.167248025448906,0.398848946259427,NA,NA
"ENSMUSG00000104454",0,0,0,NA,NA
"ENSMUSG00000104455",0,0,0,NA,NA
"ENSMUSG00000104456",0,0,0,NA,NA
"ENSMUSG00000104457",0,0,0,NA,NA
"ENSMUSG00000104459",0,0,0,NA,NA
"ENSMUSG00000104460",0,0,0,NA,NA
"ENSMUSG00000104461",0,0,0,NA,NA
"ENSMUSG00000104462",0,0,0,NA,NA
"ENSMUSG00000104464",0,0,0,NA,NA
"ENSMUSG00000104465",0,0,0,NA,NA
"ENSMUSG00000104466",0.0579002302026302,0,0.0579002302026302,NA,NA
"ENSMUSG00000104467",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000104468",0,0,0,NA,NA
"ENSMUSG00000104469",0,0,0,NA,NA
"ENSMUSG00000104470",0,0,0,NA,NA
"ENSMUSG00000104471",0,0,0,NA,NA
"ENSMUSG00000104472",0,0,0,NA,NA
"ENSMUSG00000104473",0,0,0,NA,NA
"ENSMUSG00000104474",0,0,0,NA,NA
"ENSMUSG00000104476",0,0,0,NA,NA
"ENSMUSG00000104477",0,0,0,NA,NA
"ENSMUSG00000104478",0,0,0,NA,NA
"ENSMUSG00000104479",0,0,0,NA,NA
"ENSMUSG00000104480",0,0,0,NA,NA
"ENSMUSG00000104481",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000104482",0,0,0,NA,NA
"ENSMUSG00000104484",0,0,0,NA,NA
"ENSMUSG00000104485",0,0,0,NA,NA
"ENSMUSG00000104486",0.0579002302026302,0,0.0579002302026302,NA,NA
"ENSMUSG00000104487",0,0,0,NA,NA
"ENSMUSG00000104488",0,0,0,NA,NA
"ENSMUSG00000104489",0,0,0,NA,NA
"ENSMUSG00000104490",0,0,0,NA,NA
"ENSMUSG00000104491",0,0.0557493418163019,0.0557493418163019,NA,NA
"ENSMUSG00000104493",0,0,0,NA,NA
"ENSMUSG00000104494",0.868503453039454,0.557493418163019,1.42599687120247,NA,NA
"ENSMUSG00000104496",0.144750575506576,0.195122696357056,0.339873271863632,NA,NA
"ENSMUSG00000104497",0,0,0,NA,NA
"ENSMUSG00000104498",0,0,0,NA,NA
"ENSMUSG00000104499",0,0,0,NA,NA
"ENSMUSG00000104500",0,0,0,NA,NA
"ENSMUSG00000104501",0,0,0,NA,NA
"ENSMUSG00000104502",0,0,0,NA,NA
"ENSMUSG00000104503",0,0,0,NA,NA
"ENSMUSG00000104504",0,0,0,NA,NA
"ENSMUSG00000104505",0,0,0,NA,NA
"ENSMUSG00000104506",0,0,0,NA,NA
"ENSMUSG00000104507",0.521102071823672,0.473869405438566,0.994971477262238,NA,NA
"ENSMUSG00000104508",0,0,0,NA,NA
"ENSMUSG00000104509",0,0,0,NA,NA
"ENSMUSG00000104510",0,0,0,NA,NA
"ENSMUSG00000104511",0,0,0,NA,NA
"ENSMUSG00000104512",0,0,0,NA,NA
"ENSMUSG00000104513",0,0,0,NA,NA
"ENSMUSG00000104514",0,0,0,NA,NA
"ENSMUSG00000104515",0,0,0,NA,NA
"ENSMUSG00000104516",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104517",0,0,0,NA,NA
"ENSMUSG00000104518",0,0,0,NA,NA
"ENSMUSG00000104519",0,0,0,NA,NA
"ENSMUSG00000104520",0.0868503453039454,0.195122696357056,0.281973041661002,NA,NA
"ENSMUSG00000104521",0,0,0,NA,NA
"ENSMUSG00000104522",0,0,0,NA,NA
"ENSMUSG00000104523",0,0,0,NA,NA
"ENSMUSG00000104524",0,0,0,NA,NA
"ENSMUSG00000104525",0,0,0,NA,NA
"ENSMUSG00000104526",0,0,0,NA,NA
"ENSMUSG00000104527",0,0,0,NA,NA
"ENSMUSG00000104528",0,0,0,NA,NA
"ENSMUSG00000104529",0,0,0,"Rbakdn","RB-associated KRAB zinc finger downstream neighbor (non-protein coding)"
"ENSMUSG00000104530",0,0,0,NA,NA
"ENSMUSG00000104531",0,0,0,NA,NA
"ENSMUSG00000104532",0,0,0,NA,NA
"ENSMUSG00000104533",0,0,0,NA,NA
"ENSMUSG00000104534",0,0,0,NA,NA
"ENSMUSG00000104535",0,0.278746709081509,0.278746709081509,NA,NA
"ENSMUSG00000104536",0,0,0,NA,NA
"ENSMUSG00000104537",0,0,0,NA,NA
"ENSMUSG00000104538",0,0,0,"1700016B01Rik","RIKEN cDNA 1700016B01 gene"
"ENSMUSG00000104539",0,0,0,NA,NA
"ENSMUSG00000104540",0,0,0,NA,NA
"ENSMUSG00000104541",0,0,0,NA,NA
"ENSMUSG00000104542",0,0,0,NA,NA
"ENSMUSG00000104543",0,0,0,"Gm6602","predicted gene 6602"
"ENSMUSG00000104544",0,0,0,NA,NA
"ENSMUSG00000104545",0,0,0,NA,NA
"ENSMUSG00000104546",0.289501151013151,0.167248025448906,0.456749176462057,NA,NA
"ENSMUSG00000104547",0,0,0,NA,NA
"ENSMUSG00000104548",0.0868503453039454,0.139373354540755,0.2262236998447,NA,NA
"ENSMUSG00000104549",0,0,0,NA,NA
"ENSMUSG00000104550",0,0,0,NA,NA
"ENSMUSG00000104551",0,0,0,NA,NA
"ENSMUSG00000104552",0,0,0,NA,NA
"ENSMUSG00000104553",0,0,0,"9330178D15Rik","RIKEN cDNA 9330178D15 gene"
"ENSMUSG00000104554",0,0,0,NA,NA
"ENSMUSG00000104555",0,0,0,NA,NA
"ENSMUSG00000104556",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104557",0,0.111498683632604,0.111498683632604,NA,NA
"ENSMUSG00000104558",0,0,0,NA,NA
"ENSMUSG00000104559",0,0,0,NA,NA
"ENSMUSG00000104560",0,0.0557493418163019,0.0557493418163019,NA,NA
"ENSMUSG00000104561",0,0,0,"Mir466c-1","microRNA 466c-1"
"ENSMUSG00000104562",0,0,0,NA,NA
"ENSMUSG00000104563",0,0,0,NA,NA
"ENSMUSG00000104564",0,0,0,NA,NA
"ENSMUSG00000104566",0,0,0,"Mir7227","microRNA 7227"
"ENSMUSG00000104567",0,0,0,NA,NA
"ENSMUSG00000104568",0,0,0,NA,NA
"ENSMUSG00000104569",0.0868503453039454,0.222997367265207,0.309847712569153,NA,NA
"ENSMUSG00000104570",0,0,0,NA,NA
"ENSMUSG00000104571",0,0,0,NA,NA
"ENSMUSG00000104572",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104573",0,0,0,NA,NA
"ENSMUSG00000104574",0,0,0,NA,NA
"ENSMUSG00000104575",0,0,0,NA,NA
"ENSMUSG00000104576",0,0,0,NA,NA
"ENSMUSG00000104577",0,0,0,NA,NA
"ENSMUSG00000104578",0,0,0,NA,NA
"ENSMUSG00000104579",0,0,0,NA,NA
"ENSMUSG00000104580",0,0,0,NA,NA
"ENSMUSG00000104581",0,0,0,NA,NA
"ENSMUSG00000104582",0,0,0,"Mir380","microRNA 380"
"ENSMUSG00000104583",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104584",0,0,0,NA,NA
"ENSMUSG00000104585",0.0868503453039454,0.195122696357056,0.281973041661002,"4921511C10Rik","RIKEN cDNA 4921511C10 gene"
"ENSMUSG00000104586",0.0868503453039454,0.0836240127244528,0.170474358028398,NA,NA
"ENSMUSG00000104587",0,0,0,NA,NA
"ENSMUSG00000104588",0,0,0,NA,NA
"ENSMUSG00000104589",0,0,0,NA,NA
"ENSMUSG00000104590",0,0,0,NA,NA
"ENSMUSG00000104591",0,0,0,NA,NA
"ENSMUSG00000104592",0,0,0,NA,NA
"ENSMUSG00000104593",0,0,0,NA,NA
"ENSMUSG00000104594",0,0,0,NA,NA
"ENSMUSG00000104595",0,0,0,NA,NA
"ENSMUSG00000104596",0,0,0,NA,NA
"ENSMUSG00000104597",4.05301611418412,3.62370721805962,7.67672333224374,NA,NA
"ENSMUSG00000104598",0,0,0,NA,NA
"ENSMUSG00000104599",0,0,0,NA,NA
"ENSMUSG00000104600",0,0,0,"Dmrt1i","Dmrt1 interacting ncRNA"
"ENSMUSG00000104601",0,0,0,NA,NA
"ENSMUSG00000104602",0,0,0,NA,NA
"ENSMUSG00000104603",0,0,0,NA,NA
"ENSMUSG00000104604",0,0,0,NA,NA
"ENSMUSG00000104605",0.11580046040526,0,0.11580046040526,NA,NA
"ENSMUSG00000104606",0,0,0,NA,NA
"ENSMUSG00000104607",0,0,0,NA,NA
"ENSMUSG00000104608",0,0,0,NA,NA
"ENSMUSG00000104609",0,0,0,NA,NA
"ENSMUSG00000104610",0,0,0,NA,NA
"ENSMUSG00000104612",0,0,0,NA,NA
"ENSMUSG00000104613",0,0,0,NA,NA
"ENSMUSG00000104614",0,0,0,"Fbxw27","F-box and WD-40 domain protein 27"
"ENSMUSG00000104615",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104616",0.0579002302026302,0,0.0579002302026302,NA,NA
"ENSMUSG00000104617",0,0,0,NA,NA
"ENSMUSG00000104618",0,0,0,"Mir1839","microRNA 1839"
"ENSMUSG00000104619",0,0,0,NA,NA
"ENSMUSG00000104620",0,0,0,NA,NA
"ENSMUSG00000104621",0.11580046040526,0.167248025448906,0.283048485854166,NA,NA
"ENSMUSG00000104622",0,0,0,NA,NA
"ENSMUSG00000104623",22.9574412753429,18.8711522048182,41.8285934801611,NA,NA
"ENSMUSG00000104624",0,0,0,NA,NA
"ENSMUSG00000104625",0,0,0,NA,NA
"ENSMUSG00000104626",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104627",0,0,0,"Gm24148","predicted gene, 24148"
"ENSMUSG00000104628",0,0,0,NA,NA
"ENSMUSG00000104629",0,0,0,NA,NA
"ENSMUSG00000104630",0,0,0,NA,NA
"ENSMUSG00000104631",0,0,0,NA,NA
"ENSMUSG00000104632",0,0,0,NA,NA
"ENSMUSG00000104633",0,0,0,NA,NA
"ENSMUSG00000104634",0,0,0,NA,NA
"ENSMUSG00000104635",0,0,0,NA,NA
"ENSMUSG00000104636",0,0,0,NA,NA
"ENSMUSG00000104637",0,0,0,NA,NA
"ENSMUSG00000104638",0,0,0,NA,NA
"ENSMUSG00000104639",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104640",0,0,0,NA,NA
"ENSMUSG00000104641",0,0,0,NA,NA
"ENSMUSG00000104642",0.0579002302026302,0,0.0579002302026302,NA,NA
"ENSMUSG00000104643",0,0,0,NA,NA
"ENSMUSG00000104644",0,0,0,NA,NA
"ENSMUSG00000104645",0,0,0,NA,NA
"ENSMUSG00000104646",0,0,0,NA,NA
"ENSMUSG00000104647",0,0,0,NA,NA
"ENSMUSG00000104648",0,0,0,NA,NA
"ENSMUSG00000104649",0.665852647330248,0.501744076346717,1.16759672367696,NA,NA
"ENSMUSG00000104650",0,0,0,NA,NA
"ENSMUSG00000104651",0.0868503453039454,0.139373354540755,0.2262236998447,NA,NA
"ENSMUSG00000104652",0,0,0,"Mir669a-8","microRNA 669a-8"
"ENSMUSG00000104653",0,0,0,NA,NA
"ENSMUSG00000104654",0,0,0,NA,NA
"ENSMUSG00000104655",0,0,0,NA,NA
"ENSMUSG00000104656",0,0.0557493418163019,0.0557493418163019,NA,NA
"ENSMUSG00000104657",0,0,0,NA,NA
"ENSMUSG00000104658",0,0.0557493418163019,0.0557493418163019,NA,NA
"ENSMUSG00000104659",0,0,0,NA,NA
"ENSMUSG00000104660",0,0,0,NA,NA
"ENSMUSG00000104661",0,0,0,NA,NA
"ENSMUSG00000104662",0.260551035911836,0.557493418163019,0.818044454074855,NA,NA
"ENSMUSG00000104663",0,0,0,NA,NA
"ENSMUSG00000104664",0,0,0,NA,NA
"ENSMUSG00000104665",0,0,0,NA,NA
"ENSMUSG00000104666",0,0,0,NA,NA
"ENSMUSG00000104667",0.0289501151013151,0.195122696357056,0.224072811458372,"Gm4961","kinesin superfamily protein 2C pseudogene"
"ENSMUSG00000104668",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104669",0,0,0,NA,NA
"ENSMUSG00000104670",0.231600920810521,0.0836240127244528,0.315224933534974,NA,NA
"ENSMUSG00000104671",0.781653107735508,0.641117430887471,1.42277053862298,NA,NA
"ENSMUSG00000104672",0,0,0,NA,NA
"ENSMUSG00000104673",0,0,0,NA,NA
"ENSMUSG00000104674",0.260551035911836,0.250872038173358,0.511423074085194,NA,NA
"ENSMUSG00000104675",0.144750575506576,0.139373354540755,0.28412393004733,NA,NA
"ENSMUSG00000104676",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000104677",0,0,0,NA,NA
"ENSMUSG00000104678",0,0,0,NA,NA
"ENSMUSG00000104679",0,0,0,NA,NA
"ENSMUSG00000104680",0,0,0,NA,NA
"ENSMUSG00000104681",0,0,0,NA,NA
"ENSMUSG00000104682",0.694802762431563,0.362370721805962,1.05717348423752,NA,NA
"ENSMUSG00000104683",0,0,0,NA,NA
"ENSMUSG00000104684",0.0289501151013151,0.0278746709081509,0.0568247860094661,NA,NA
"ENSMUSG00000104685",0,0,0,NA,NA
"ENSMUSG00000104686",0.173700690607891,0.0836240127244528,0.257324703332343,NA,NA
"ENSMUSG00000104687",0,0,0,NA,NA
"ENSMUSG00000104688",0,0,0,NA,NA
"ENSMUSG00000104689",0,0,0,NA,NA
"ENSMUSG00000104690",0,0,0,NA,NA
"ENSMUSG00000104691",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104692",0,0,0,NA,NA
"ENSMUSG00000104693",0.144750575506576,0,0.144750575506576,NA,NA
"ENSMUSG00000104694",0.144750575506576,0.0836240127244528,0.228374588231028,NA,NA
"ENSMUSG00000104695",0,0,0,NA,NA
"ENSMUSG00000104696",0,0,0,NA,NA
"ENSMUSG00000104697",0,0,0,NA,NA
"ENSMUSG00000104698",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104699",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104700",0,0,0,NA,NA
"ENSMUSG00000104701",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104702",0,0,0,NA,NA
"ENSMUSG00000104703",0,0,0,NA,NA
"ENSMUSG00000104704",0,0,0,NA,NA
"ENSMUSG00000104705",0,0.0836240127244528,0.0836240127244528,NA,NA
"ENSMUSG00000104706",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104707",0,0,0,NA,NA
"ENSMUSG00000104708",0.202650805709206,0.0836240127244528,0.286274818433659,NA,NA
"ENSMUSG00000104709",0,0,0,NA,NA
"ENSMUSG00000104710",0,0,0,NA,NA
"ENSMUSG00000104711",0,0,0,NA,NA
"ENSMUSG00000104712",0,0,0,NA,NA
"ENSMUSG00000104713",0.11580046040526,0.0278746709081509,0.143675131313411,"Gbp6","guanylate binding protein 6"
"ENSMUSG00000104714",0,0,0,NA,NA
"ENSMUSG00000104715",0,0,0,NA,NA
"ENSMUSG00000104716",0,0,0,NA,NA
"ENSMUSG00000104717",0,0,0,"Gm33969","predicted gene, 33969"
"ENSMUSG00000104718",0,0,0,"Gm31752","predicted gene, 31752"
"ENSMUSG00000104719",0.0579002302026302,0,0.0579002302026302,NA,NA
"ENSMUSG00000104720",0,0,0,NA,NA
"ENSMUSG00000104721",0,0,0,NA,NA
"ENSMUSG00000104722",0,0,0,NA,NA
"ENSMUSG00000104723",0,0,0,NA,NA
"ENSMUSG00000104724",0,0,0,NA,NA
"ENSMUSG00000104725",0,0,0,NA,NA
"ENSMUSG00000104726",0,0,0,NA,NA
"ENSMUSG00000104727",0.636902532228933,0,0.636902532228933,NA,NA
"ENSMUSG00000104728",0.0289501151013151,0.139373354540755,0.16832346964207,NA,NA
"ENSMUSG00000104729",0,0,0,NA,NA
"ENSMUSG00000104730",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104731",0,0,0,NA,NA
"ENSMUSG00000104732",0,0,0,NA,NA
"ENSMUSG00000104733",0,0,0,NA,NA
"ENSMUSG00000104734",0,0,0,"Mir669a-5","microRNA 669a-5"
"ENSMUSG00000104735",0,0,0,NA,NA
"ENSMUSG00000104736",0.231600920810521,0.0557493418163019,0.287350262626823,NA,NA
"ENSMUSG00000104737",0.0579002302026302,0.139373354540755,0.197273584743385,NA,NA
"ENSMUSG00000104738",0,0,0,NA,NA
"ENSMUSG00000104739",0,0,0,NA,NA
"ENSMUSG00000104740",0,0,0,"Mir6516","microRNA 6516"
"ENSMUSG00000104741",0,0,0,"Mir3087","microRNA 3087"
"ENSMUSG00000104742",0,0,0,NA,NA
"ENSMUSG00000104743",0,0,0,NA,NA
"ENSMUSG00000104744",0,0,0,NA,NA
"ENSMUSG00000104745",0,0,0,NA,NA
"ENSMUSG00000104746",0,0,0,NA,NA
"ENSMUSG00000104747",0,0,0,"Mir292b","microRNA 292b"
"ENSMUSG00000104748",0,0,0,NA,NA
"ENSMUSG00000104749",0,0,0,NA,NA
"ENSMUSG00000104750",0,0,0,NA,NA
"ENSMUSG00000104751",0,0,0,NA,NA
"ENSMUSG00000104752",0,0,0,"Gm5565","predicted gene 5565"
"ENSMUSG00000104753",0,0,0,NA,NA
"ENSMUSG00000104754",0,0,0,NA,NA
"ENSMUSG00000104755",0,0,0,"Mir677","microRNA 677"
"ENSMUSG00000104756",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104757",0,0,0,NA,NA
"ENSMUSG00000104758",0,0,0,"Mir691","microRNA 691"
"ENSMUSG00000104759",0,0,0,NA,NA
"ENSMUSG00000104760",0,0,0,NA,NA
"ENSMUSG00000104761",0.11580046040526,0.0836240127244528,0.199424473129713,NA,NA
"ENSMUSG00000104762",0,0,0,NA,NA
"ENSMUSG00000104763",0,0,0,"9830132P13Rik","RIKEN cDNA 9830132P13 gene"
"ENSMUSG00000104764",0,0,0,NA,NA
"ENSMUSG00000104765",0,0,0,NA,NA
"ENSMUSG00000104766",0,0,0,"4930573H18Rik","RIKEN cDNA 4930573H18 gene"
"ENSMUSG00000104767",0,0,0,NA,NA
"ENSMUSG00000104768",0,0,0,"Gm38412","predicted gene, 38412"
"ENSMUSG00000104769",0,0,0,NA,NA
"ENSMUSG00000104770",0,0,0,NA,NA
"ENSMUSG00000104771",0,0,0,NA,NA
"ENSMUSG00000104772",0,0,0,NA,NA
"ENSMUSG00000104773",0,0,0,"Mir7657","microRNA 7657"
"ENSMUSG00000104774",0,0,0,NA,NA
"ENSMUSG00000104775",0,0,0,NA,NA
"ENSMUSG00000104776",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104777",0.11580046040526,0.111498683632604,0.227299144037864,NA,NA
"ENSMUSG00000104778",0,0,0,NA,NA
"ENSMUSG00000104779",0,0,0,NA,NA
"ENSMUSG00000104780",0,0,0,NA,NA
"ENSMUSG00000104781",0,0,0,NA,NA
"ENSMUSG00000104782",0,0,0,NA,NA
"ENSMUSG00000104783",0,0,0,NA,NA
"ENSMUSG00000104784",1.47645587016707,2.36934702719283,3.8458028973599,NA,NA
"ENSMUSG00000104785",0.0289501151013151,0.0557493418163019,0.084699456917617,"Gm31121","predicted gene, 31121"
"ENSMUSG00000104786",0.231600920810521,0.167248025448906,0.398848946259427,NA,NA
"ENSMUSG00000104787",0,0,0,NA,NA
"ENSMUSG00000104788",0.0579002302026302,0.0278746709081509,0.0857749011107812,NA,NA
"ENSMUSG00000104789",0,0,0,NA,NA
"ENSMUSG00000104790",0,0,0,NA,NA
"ENSMUSG00000104791",0,0,0,NA,NA
"ENSMUSG00000104792",0,0,0,NA,NA
"ENSMUSG00000104793",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104794",0,0,0,"Mir28c","microRNA 28c"
"ENSMUSG00000104795",0.0868503453039454,0.0278746709081509,0.114725016212096,NA,NA
"ENSMUSG00000104796",0,0,0,NA,NA
"ENSMUSG00000104797",0,0,0,"Mir1897","microRNA 1897"
"ENSMUSG00000104798",0,0,0,NA,NA
"ENSMUSG00000104799",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104800",0,0,0,"Gm36017","predicted gene, 36017"
"ENSMUSG00000104801",0,0,0,NA,NA
"ENSMUSG00000104802",0,0,0,NA,NA
"ENSMUSG00000104803",0,0,0,NA,NA
"ENSMUSG00000104804",0,0,0,"Mir7233","microRNA 7233"
"ENSMUSG00000104805",0,0,0,NA,NA
"ENSMUSG00000104806",0,0,0,NA,NA
"ENSMUSG00000104807",0,0,0,NA,NA
"ENSMUSG00000104808",0,0,0,NA,NA
"ENSMUSG00000104809",0,0,0,NA,NA
"ENSMUSG00000104810",0,0,0,NA,NA
"ENSMUSG00000104811",0,0,0,NA,NA
"ENSMUSG00000104812",0,0,0,NA,NA
"ENSMUSG00000104813",0,0,0,"Mir451b","microRNA 451b"
"ENSMUSG00000104814",0.260551035911836,0.390245392714113,0.650796428625949,NA,NA
"ENSMUSG00000104815",0,0,0,NA,NA
"ENSMUSG00000104816",0,0,0,NA,NA
"ENSMUSG00000104817",0,0,0,NA,NA
"ENSMUSG00000104818",0,0,0,NA,NA
"ENSMUSG00000104819",0,0,0,NA,NA
"ENSMUSG00000104820",0,0,0,NA,NA
"ENSMUSG00000104821",0,0,0,NA,NA
"ENSMUSG00000104822",0.0289501151013151,0.0557493418163019,0.084699456917617,NA,NA
"ENSMUSG00000104823",0,0,0,NA,NA
"ENSMUSG00000104824",0.0289501151013151,0,0.0289501151013151,"Gm21663","predicted gene, 21663"
"ENSMUSG00000104825",0,0,0,NA,NA
"ENSMUSG00000104826",0,0,0,NA,NA
"ENSMUSG00000104827",0,0,0,NA,NA
"ENSMUSG00000104828",0,0,0,NA,NA
"ENSMUSG00000104829",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104830",0,0,0,NA,NA
"ENSMUSG00000104831",0,0,0,NA,NA
"ENSMUSG00000104832",0,0,0,NA,NA
"ENSMUSG00000104833",0,0,0,NA,NA
"ENSMUSG00000104834",0,0,0,NA,NA
"ENSMUSG00000104835",0,0,0,"Gm5547","predicted gene 5547"
"ENSMUSG00000104836",0,0,0,NA,NA
"ENSMUSG00000104837",0,0,0,NA,NA
"ENSMUSG00000104838",0,0,0,NA,NA
"ENSMUSG00000104839",0,0,0,NA,NA
"ENSMUSG00000104840",0,0,0,"Mir7230","microRNA 7230"
"ENSMUSG00000104841",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104842",0,0,0,NA,NA
"ENSMUSG00000104843",0,0.0278746709081509,0.0278746709081509,NA,NA
"ENSMUSG00000104844",0,0,0,NA,NA
"ENSMUSG00000104845",0,0,0,NA,NA
"ENSMUSG00000104846",0,0,0,NA,NA
"ENSMUSG00000104847",0,0.0557493418163019,0.0557493418163019,NA,NA
"ENSMUSG00000104848",0,0,0,NA,NA
"ENSMUSG00000104849",0,0,0,NA,NA
"ENSMUSG00000104850",0.260551035911836,0.362370721805962,0.622921757717798,NA,NA
"ENSMUSG00000104851",0,0,0,NA,NA
"ENSMUSG00000104852",0,0,0,NA,NA
"ENSMUSG00000104853",0,0,0,NA,NA
"ENSMUSG00000104854",0,0,0,"Mir7116","microRNA 7116"
"ENSMUSG00000104855",0,0,0,NA,NA
"ENSMUSG00000104856",0,0,0,"Rnu3b3","U3B small nuclear RNA 3"
"ENSMUSG00000104857",0,0,0,NA,NA
"ENSMUSG00000104858",0,0,0,"Mir136","microRNA 136"
"ENSMUSG00000104859",0,0,0,NA,NA
"ENSMUSG00000104860",0,0,0,NA,NA
"ENSMUSG00000104861",0,0,0,"3110039M20Rik","RIKEN cDNA 3110039M20 gene"
"ENSMUSG00000104862",0,0,0,NA,NA
"ENSMUSG00000104863",0,0,0,NA,NA
"ENSMUSG00000104864",0.0289501151013151,0.139373354540755,0.16832346964207,NA,NA
"ENSMUSG00000104865",0,0,0,NA,NA
"ENSMUSG00000104866",0,0,0,NA,NA
"ENSMUSG00000104867",0,0,0,NA,NA
"ENSMUSG00000104868",0.550052186924987,0.30662137998966,0.856673566914648,NA,NA
"ENSMUSG00000104869",0.0579002302026302,0,0.0579002302026302,NA,NA
"ENSMUSG00000104870",0,0,0,"4930448I18Rik","RIKEN cDNA 4930448I18 gene"
"ENSMUSG00000104871",0,0,0,NA,NA
"ENSMUSG00000104872",0,0,0,NA,NA
"ENSMUSG00000104873",0.0289501151013151,0,0.0289501151013151,NA,NA
"ENSMUSG00000104874",0,0,0,NA,NA
"ENSMUSG00000104875",0,0,0,NA,NA
"ENSMUSG00000104876",0.144750575506576,0,0.144750575506576,NA,NA
"ENSMUSG00000104877",0,0,0,NA,NA
"ENSMUSG00000104878",0,0,0,NA,NA
"ENSMUSG00000104879",0,0,0,NA,NA
