"","SRR2157283.counts","SRR2157284.counts","SRR2157286.counts","SRR2157287.counts","avg","Symbol","Name"
"ENSMUSG00000066592",1.50455493630726,1.04615467611772,1.30371881446096,1.17600241295243,5.03043083983837,NA,NA
"ENSMUSG00000066595",20.3633728448483,19.311449832119,13.0371881446096,17.6144709244396,70.3264817460165,"Mfsd7b","major facilitator superfamily domain containing 7B"
"ENSMUSG00000066613",12.5552515374606,16.9929448742365,20.3246420305708,17.5377751148993,67.4106135571672,"Zfp932","zinc finger protein 932"
"ENSMUSG00000066621",63.813881781308,74.7576476663583,88.2851638202919,74.0114562064627,300.868149474421,"Tecpr1","tectonin beta-propeller repeat containing 1"
"ENSMUSG00000066637",10.7394093729518,9.66986214141246,8.42402926267079,8.5643653986753,37.3976661757104,"Ttc32","tetratricopeptide repeat domain 32"
"ENSMUSG00000066640",21.3231751318029,22.6478350154134,25.0715156627107,18.1257763213755,87.1683021313025,"Fbxl18","F-box and leucine-rich repeat protein 18"
"ENSMUSG00000066643",1.84178276685889,1.75301594376483,1.13657537670955,2.24974374651769,6.98111783385096,"Wdr35","WD repeat domain 35"
"ENSMUSG00000066647",5.68099191467742,6.78586816941225,7.48802601126293,7.26053663648891,27.2154227318415,"Gm5113","predicted gene 5113"
"ENSMUSG00000066677",31.5697130601024,35.6540823401202,48.8393125109604,44.8926138509666,160.95572176215,"Ifi208","interferon activated gene 208"
"ENSMUSG00000066682",24.3063444020673,14.0241275501187,2.47372287872079,11.8878504787583,52.692045309665,"Pilrb2","paired immunoglobin-like type 2 receptor beta 2"
"ENSMUSG00000066684",22.3089180211077,13.2889918317657,2.50715156627107,8.07862527158625,46.1836866907306,"Pilrb1","paired immunoglobin-like type 2 receptor beta 1"
"ENSMUSG00000066687",3.6057437266674,2.79917061988255,0.434572938153652,1.22713295264601,8.06662023734962,"Zbtb16","zinc finger and BTB domain containing 16"
"ENSMUSG00000066735",42.1794194213036,33.9576152977671,26.5089492273728,38.3990353098815,141.045019256325,"Vkorc1l1","vitamin K epoxide reductase complex, subunit 1-like 1"
"ENSMUSG00000066798",28.3011971639866,31.4694636356493,36.6378415551079,35.1011154996453,131.509617854389,"Zbtb6","zinc finger and BTB domain containing 6"
"ENSMUSG00000066800",34.7604071491678,32.4873438610612,22.8652222843922,31.0106723241586,121.12364561878,"Rnasel","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)"
"ENSMUSG00000066809",1.06356469635513,0.9047824225883,1.00286062650843,0.79252336525055,3.76373111070241,NA,NA
"ENSMUSG00000066829",13.1778259938636,14.5047932121187,15.109766772727,15.6203798763899,58.4127658550991,"Zfp810","zinc finger protein 810"
"ENSMUSG00000066838",4.07267456896965,3.16673847905905,3.20915400482697,4.57618330257576,15.0247503554314,"Zfp772","zinc finger protein 772"
"ENSMUSG00000066839",13.5928756314656,15.5509478882364,14.2406208964197,16.7708170194955,60.1552614356172,"Ecsit","ECSIT signalling integrator"
"ENSMUSG00000066861",5.05841745827441,3.22328738047082,0.36771556305309,1.86626469881581,10.5156851006141,"Oas1g","2'-5' oligoadenylate synthetase 1G"
"ENSMUSG00000066877",13.2815884032641,14.419969860001,14.5414790843722,14.2142900348163,56.4573273824537,"Nck2","non-catalytic region of tyrosine kinase adaptor protein 2"
"ENSMUSG00000066880",13.0740635844631,13.1758940289421,14.040048771118,16.0805547336321,56.3705611181553,"Zfp617","zinc finger protein 617"
"ENSMUSG00000066892",38.7812005134372,44.503985411062,58.065630274838,52.6900211542382,194.040837353575,"Fbxl12","F-box and leucine-rich repeat protein 12"
"ENSMUSG00000066894",2.67188204206289,1.75301594376483,0.601716375905057,1.5850467305011,6.61166109223388,"Vsig10","V-set and immunoglobulin domain containing 10"
"ENSMUSG00000066900",90.9477518395389,85.2474688782414,88.7197367584456,89.2483570351507,354.163314511377,"Suds3","suppressor of defective silencing 3 homolog (S. cerevisiae)"
"ENSMUSG00000066952",1.06356469635513,1.07442912682361,0.668573751005619,0.715827555710174,3.52239512989453,"Myo1h","myosin 1H"
"ENSMUSG00000066979",103.969934219302,82.7593172161236,65.1190833479472,86.5640037012375,338.41233848461,"Bub3","BUB3 mitotic checkpoint protein"
"ENSMUSG00000067001",1.91960457390926,3.19501292976494,3.20915400482697,2.99113657207466,11.3149080805758,"Serpinb7","serine (or cysteine) peptidase inhibitor, clade B, member 7"
"ENSMUSG00000067017",1.84178276685889,2.09230935223544,1.63800568996377,1.63617727019468,7.20827507925278,NA,NA
"ENSMUSG00000067058",1.16732710575563,1.15925247894126,1.43743356466208,1.32939403203318,5.09340718139215,"Rps15a-ps5","ribosomal protein S15A, pseudogene 5"
"ENSMUSG00000067071",41.3752607484497,38.7359974670616,39.0112783711778,51.3350618523582,170.457598439047,"Hes6","hairy and enhancer of split 6"
"ENSMUSG00000067106",0.933861684604507,0.537214563411803,0.635145063455338,0.715827555710174,2.82204886718182,NA,NA
"ENSMUSG00000067121",0.985742889304757,1.07442912682361,1.30371881446096,1.5850467305011,4.94893756109042,NA,NA
"ENSMUSG00000067148",26.9782264441302,26.4648858607078,26.776378727775,31.7520651497156,111.971556182329,"Polr1c","polymerase (RNA) I polypeptide C"
"ENSMUSG00000067149",545.686511037233,248.221402746959,30.1192474828031,350.116370551816,1174.14353181881,"Jchain","immunoglobulin joining chain"
"ENSMUSG00000067150",71.8814091121969,66.8125270180048,60.0379228403045,64.9102201410047,263.642079111511,"Xpo5","exportin 5"
"ENSMUSG00000067194",53.9564528882604,48.5755063127094,41.2510004370467,55.5533313770789,199.336291015095,"Eif1ax","eukaryotic translation initiation factor 1A, X-linked"
"ENSMUSG00000067199",15.6940644218257,13.939304198001,15.8786265863834,17.3076876862781,62.8196828924883,"Frat1","frequently rearranged in advanced T cell lymphomas"
"ENSMUSG00000067203",59.8709102240889,70.7426756661227,93.8343259536386,80.2238167792331,304.671728623083,NA,NA
"ENSMUSG00000067212",333.388621403809,346.87096125979,400.341962102164,381.152608145821,1461.75415291158,"H2-T23","histocompatibility 2, T region locus 23"
"ENSMUSG00000067235",8.45663636614081,4.58046101435327,2.64086631647219,4.78070546135009,20.4586691583164,"H2-Q10","histocompatibility 2, Q region locus 10"
"ENSMUSG00000067274",1339.80617078162,1177.80051860432,1049.99507595432,1327.52776733437,4895.12953267462,"Rplp0","ribosomal protein, large, P0"
"ENSMUSG00000067288",250.223050269308,231.79394688684,222.835631210173,245.937895926138,950.790524292459,"Rps28","ribosomal protein S28"
"ENSMUSG00000067297",3.89109035251878,2.12058380294133,1.17000406425983,2.73548387360674,9.91716209332668,"Ifit1bl2","interferon induced protein with tetratricopeptide repeats 1B like 2"
"ENSMUSG00000067336",16.4982230946796,15.890241296707,5.91687769639972,8.84558336699001,47.1509254547764,"Bmpr2","bone morphogenetic protein receptor, type II (serine/threonine kinase)"
"ENSMUSG00000067341",85.7336907671638,103.908606344125,139.999343460577,117.446849676162,447.088490248028,"H2-Eb2","histocompatibility 2, class II antigen E beta2"
"ENSMUSG00000067344",1.91960457390926,1.13097802823538,0.969431938958147,1.17600241295243,5.19601695405522,NA,NA
"ENSMUSG00000067365",29.7538708955936,30.1971133538845,34.8995498024933,36.5072053412189,131.35773939319,"Tmem128","transmembrane protein 128"
"ENSMUSG00000067367",27.2895136723317,23.241598480237,20.1574985928194,25.5397045769451,96.2283153223332,"Lyar","Ly1 antibody reactive clone"
"ENSMUSG00000067369",42.2572412283539,42.4399505095325,42.1870036884545,43.8955683269418,170.779763753283,"Trmt2b","TRM2 tRNA methyltransferase 2B"
"ENSMUSG00000067370",11.0506966011533,8.79335416953004,9.22631776387754,10.814109145193,39.8844776797539,"B3galt4","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4"
"ENSMUSG00000067377",1.21920831045588,0.989605774705954,0.835717188757023,1.53391619080752,4.57844746472638,"Tspan6","tetraspanin 6"
"ENSMUSG00000067424",3.47604071491678,3.53430633823555,3.57686956788006,3.34905034992974,13.9362669709621,"Zfp563","zinc finger protein 563"
"ENSMUSG00000067430",4.09861517131978,4.86320552141212,5.74973425864832,6.3401869220044,21.0517418733846,"Zfp763","zinc finger protein 763"
"ENSMUSG00000067567",8.81980479904256,9.21747093011831,7.68859813656461,11.299849272282,37.0257231380075,"Hdac8","histone deacetylase 8"
"ENSMUSG00000067586",2.67188204206289,1.38544808458834,1.73829175261461,1.84069942896902,7.63632130823486,"S1pr3","sphingosine-1-phosphate receptor 3"
"ENSMUSG00000067599",0.907921082254382,0.876507971882416,0.167143437751405,1.22713295264601,3.17870544453422,"Klra7","killer cell lectin-like receptor, subfamily A, member 7"
"ENSMUSG00000067608",0.907921082254382,0.763410169058878,0.334286875502809,1.02261079387168,3.02822892068775,NA,NA
"ENSMUSG00000067613",1.03762409400501,0.763410169058878,0.234000812851966,0.79252336525055,2.8275584411664,"Krt83","keratin 83"
"ENSMUSG00000067629",2.30871360916114,2.12058380294133,2.03914994056714,3.24678927054258,9.71523662321218,"Syngap1","synaptic Ras GTPase activating protein 1 homolog (rat)"
"ENSMUSG00000067653",0.959802286954632,1.13097802823538,1.30371881446096,1.53391619080752,4.92841532045848,"Ankrd23","ankyrin repeat domain 23"
"ENSMUSG00000067713",22.5423834422588,18.8590586208249,19.9234977799674,23.468917719355,84.7938575624061,"Prkag1","protein kinase, AMP-activated, gamma 1 non-catalytic subunit"
"ENSMUSG00000067714",9.52020106249594,7.63410169058878,7.12031044820984,7.08157974756137,31.3561929488559,"Lpar5","lysophosphatidic acid receptor 5"
"ENSMUSG00000067722",18.7809961014906,18.095648451766,17.8174904642997,20.7334338457483,75.4275688633046,"BC003965","cDNA sequence BC003965"
"ENSMUSG00000067767",7.80812130738768,4.5239121129415,0.434572938153652,2.07078685759015,14.837393216073,"Clec4b2","C-type lectin domain family 4, member b2"
"ENSMUSG00000067768",6.5889129969318,8.22786515541236,14.0734774586683,10.0471510497892,38.9374066608017,"Xlr4b","X-linked lymphocyte-regulated 4B"
"ENSMUSG00000067786",0.933861684604507,0.791684619764763,0.835717188757023,0.511305396935839,3.07256889006213,"Nnat","neuronatin"
"ENSMUSG00000067787",16.2128764688282,16.9363959728247,17.8174904642997,16.9497739084231,67.9165368143758,"Blcap","bladder cancer associated protein"
"ENSMUSG00000067825",16.4722824923295,17.2191404798836,18.1183486522523,16.6174254004148,68.4271970248801,"Pex26","peroxisomal biogenesis factor 26"
"ENSMUSG00000067847",15.0455493630726,11.4228780851773,10.9980382040424,14.2398553046631,51.7063209569554,"Romo1","reactive oxygen species modulator 1"
"ENSMUSG00000067851",258.601864828398,253.282529423312,241.622553613431,234.254567606155,987.761515471295,"Arfgef1","ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited)"
"ENSMUSG00000067870",3.37227830551627,2.1771327043531,1.93886387791629,1.99409104804977,9.48236593583544,NA,NA
"ENSMUSG00000067873",44.3324894163639,50.6112667635331,57.1630557109804,53.7893277576502,205.896139648528,"Htatsf1","HIV TAT specific factor 1"
"ENSMUSG00000067878",1.03762409400501,0.70686126764711,0.234000812851966,0.562435936629423,2.54092211113351,"Map7d3","MAP7 domain containing 3"
"ENSMUSG00000067916",3.26851589611577,2.96881732411786,1.83857781526545,2.47983117513882,10.5557422106379,"Zfp991","zinc finger protein 991"
"ENSMUSG00000067924",1.60831734570776,1.66819259164718,1.10314668915927,1.68730780988827,6.06696443640248,"Cxx1b","CAAX box 1B"
"ENSMUSG00000067925",1.66019855040801,1.13097802823538,1.03628931405871,1.35495930187997,5.18242519458207,"Cxx1a","CAAX box 1A"
"ENSMUSG00000067928",12.7368357539115,14.1654998036481,17.3829175261461,16.0294241939385,60.3146772776442,"Zfp760","zinc finger protein 760"
"ENSMUSG00000067929",1.34891132220651,1.95093709870602,1.90543519036601,2.35200482590486,7.5572884371834,NA,NA
"ENSMUSG00000067931",2.02336698330976,3.73222749317674,4.71344494458961,3.83479047701879,14.3038298980949,"Zfp948","zinc finger protein 948"
"ENSMUSG00000067942",21.4528781435535,26.2669647057666,30.1192474828031,28.8887549268749,106.727845258998,"Zfp160","zinc finger protein 160"
"ENSMUSG00000067995",18.5475306803395,16.8515726207071,14.3743356466208,18.3814290198434,68.1548679675108,"Gtf2f2","general transcription factor IIF, polypeptide 2"
"ENSMUSG00000068015",60.4934846804919,66.7842525672989,73.0751109849141,70.3044920786778,270.657340311383,"Lrch1","leucine-rich repeats and calponin homology (CH) domain containing 1"
"ENSMUSG00000068036",6.1738633593298,5.71143904258865,1.53771962731292,3.24678927054258,16.6698112997739,"Afdn","afadin, adherens junction formation factor"
"ENSMUSG00000068039",148.873116887368,131.052079021774,126.226724189861,157.482062256238,563.633982355242,"Tcp1","t-complex protein 1"
"ENSMUSG00000068040",66.3820014139704,59.2349742288278,52.951041079645,54.684112202288,233.252128924731,"Tm9sf4","transmembrane 9 superfamily protein member 4"
"ENSMUSG00000068101",6.9002002251333,4.09979535235324,1.37057618956152,5.95670787430252,18.3272796413506,"Cenpm","centromere protein M"
"ENSMUSG00000068105",215.46264312014,237.872953788605,331.94686737429,294.026168507954,1079.30863279099,"Tnfrsf13c","tumor necrosis factor receptor superfamily, member 13c"
"ENSMUSG00000068114",30.6358513754978,29.7164476918845,34.7324063647419,34.3597226740884,129.444428106213,"Ccdc134","coiled-coil domain containing 134"
"ENSMUSG00000068115",1.29703011750626,0.876507971882416,0.534859000804495,1.96852577820298,4.67692286839615,"Ninl","ninein-like"
"ENSMUSG00000068129",17.6655502004353,11.5077014372949,2.2731507534191,6.57027435062553,38.0166767417748,"Cst7","cystatin F (leukocystatin)"
"ENSMUSG00000068134",29.5463460767926,32.9114606216494,37.7409882442672,36.4816400713721,136.680435014081,"Zfp120","zinc finger protein 120"
"ENSMUSG00000068184",4.09861517131978,3.47775743682378,2.77458106667332,4.06487790563992,14.4158315804568,"Ndufaf2","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 2"
"ENSMUSG00000068206",16.991094539332,17.5867083390601,23.6006534104983,19.8642146709573,78.0426709598478,"Pick1","protein interacting with C kinase 1"
"ENSMUSG00000068220",55.3572454151671,34.975495523179,20.7257862811742,37.4275550557034,148.486082275224,"Lgals1","lectin, galactose binding, soluble 1"
"ENSMUSG00000068227",13.8522816549669,8.36923740894178,5.68287688354776,13.1916792409446,41.096075188401,"Il2rb","interleukin 2 receptor, beta chain"
"ENSMUSG00000068240",3.5019813172669,2.94054287341198,2.64086631647219,2.88887549268749,11.9722659998386,NA,NA
"ENSMUSG00000068243",0.674455661103255,1.10270357752949,1.43743356466208,0.79252336525055,4.00711616854538,NA,NA
"ENSMUSG00000068245",6.61485359928192,5.76798794400042,3.64372694298062,3.09339765146182,19.1199661377248,"Phf11d","PHD finger protein 11D"
"ENSMUSG00000068250",13.0221823797628,14.419969860001,15.8451978988332,13.7796804474209,57.0670305860179,"Amn1","antagonist of mitotic exit network 1"
"ENSMUSG00000068264",9.46831985779569,9.10437312729477,9.995177577534,9.8426288910149,38.4104994536394,"Ap5s1","adaptor-related protein 5 complex, sigma 1 subunit"
"ENSMUSG00000068267",85.993096790665,82.900689469653,78.4237009929591,76.5168526514483,323.834339904725,"Cenpb","centromere protein B"
"ENSMUSG00000068284",178.26381935006,220.766911111545,249.94629681345,177.269581117655,826.246608392711,"Usf3","upstream transcription factor family member 3"
"ENSMUSG00000068290",53.1782348177566,55.6441189891805,59.2022056515475,54.6074163927476,222.631975851232,"Ddrgk1","DDRGK domain containing 1"
"ENSMUSG00000068299",5.70693251702754,6.02245800035337,7.58831207391377,5.7010551758346,25.0187577671293,"Nat8f4","N-acetyltransferase 8 (GCN5-related) family member 4"
"ENSMUSG00000068328",114.501818773453,113.097802823538,118.370982615545,118.060416152485,464.03102036502,"Aup1","ancient ubiquitous protein 1"
"ENSMUSG00000068329",36.1093184713743,31.5260125370611,29.149815543845,33.8739825469993,130.65912909928,"Htra2","HtrA serine peptidase 2"
"ENSMUSG00000068335",42.1015976142532,40.1779944530617,35.4678374908481,39.6006029926807,157.348032550844,"Dok1","docking protein 1"
"ENSMUSG00000068391",22.3607992258079,21.2341124801192,22.5977927839899,24.4403979735331,90.6331024634501,"Chrac1","chromatin accessibility complex 1"
"ENSMUSG00000068394",28.9237716203896,27.9917061988255,29.5509597944483,27.3804040059142,113.846841619578,"Cep152","centrosomal protein 152"
"ENSMUSG00000068396",1.53049553865739,1.04615467611772,1.30371881446096,0.945914984331302,4.82628401356737,NA,NA
"ENSMUSG00000068407",1.01168349165488,0.9047824225883,0.635145063455338,1.40608984157356,3.95770081927208,"Rnase12","ribonuclease, RNase A family, 12 (non-active)"
"ENSMUSG00000068417",4.07267456896965,2.60124946494136,0.73543112610618,3.32348508008295,10.7328402401002,"Pnp2","purine-nucleoside phosphorylase 2"
"ENSMUSG00000068463",0.933861684604507,1.24407583105891,1.73829175261461,1.22713295264601,5.14336222092404,NA,NA
"ENSMUSG00000068479",28.8978310180395,29.4619776355315,32.5261129864233,33.1581549912891,124.044076631283,"Mfap1a","microfibrillar-associated protein 1A"
"ENSMUSG00000068523",55.9019980645198,47.3314304816505,36.5375554924571,45.3527887082089,185.123772746836,"Gng5","guanine nucleotide binding protein (G protein), gamma 5"
"ENSMUSG00000068551",10.9988153964531,8.8781775216477,8.08974238716798,7.59288514449721,35.559620449766,"Zfp467","zinc finger protein 467"
"ENSMUSG00000068566",87.9645825692745,103.399666231419,91.8954620757223,100.164727259731,383.424438136147,"Myadm","myeloid-associated differentiation marker"
"ENSMUSG00000068580",22.594264646959,23.1285006774134,23.3666525976464,23.6478746082825,92.7372925303014,"Zfyve19","zinc finger, FYVE domain containing 19"
"ENSMUSG00000068587",23.9172353668154,19.565919888472,4.07829988113427,10.8396744150398,58.4011295514615,"Mgam","maltase-glucoamylase"
"ENSMUSG00000068663",33.8784266692635,34.7775743682378,35.5012661783983,30.959541784465,135.116809000365,"Clec16a","C-type lectin domain family 16, member A"
"ENSMUSG00000068706",1.01168349165488,0.508940112705919,0.468001625703933,0.536870666782631,2.52549589684737,NA,NA
"ENSMUSG00000068732",41.9718946025026,41.9310103968265,40.4821406233902,44.4324389937244,168.817484616444,"Tmem167b","transmembrane protein 167B"
"ENSMUSG00000068735",199.327588458362,222.802671562369,283.408413051282,236.887790400374,942.426463472387,"Trp53i11","transformation related protein 53 inducible protein 11"
"ENSMUSG00000068739",93.7752774957026,89.1776175263594,90.5917432612613,96.0742840842441,369.618922367567,"Sars","seryl-aminoacyl-tRNA synthetase"
"ENSMUSG00000068740",4.33208059247091,5.2590478312945,6.51859407230478,4.34609587395463,20.4558183700248,"Celsr2","cadherin, EGF LAG seven-pass G-type receptor 2"
"ENSMUSG00000068742",17.0170351416821,18.7742352687072,19.4889248418138,18.3558637499966,73.6360590021997,"Cry2","cryptochrome 2 (photolyase-like)"
"ENSMUSG00000068744",6.3813881781308,4.5239121129415,2.30657944096938,6.80036177924666,20.0122415112883,"Psrc1","proline/serine-rich coiled-coil 1"
"ENSMUSG00000068747",161.791536857731,97.7730505409482,20.3914994056714,65.0124812203919,344.968568024742,"Sort1","sortilin 1"
"ENSMUSG00000068749",49.3649662722882,39.7538776924734,35.2672653655464,46.8867048990164,171.272814229324,"Psma5","proteasome (prosome, macropain) subunit, alpha type 5"
"ENSMUSG00000068758",14.6564403278207,12.6104050148244,7.55488338636349,11.2231534627417,46.0448821917503,"Il3ra","interleukin 3 receptor, alpha chain"
"ENSMUSG00000068798",88.5871570256775,84.0316674978884,73.7102560483694,87.3565270664881,333.685607638423,"Rap1a","RAS-related protein-1a"
"ENSMUSG00000068823",259.120676875401,283.564466129314,309.3490745903,312.535423877031,1164.56964147205,"Csde1","cold shock domain containing E1, RNA binding"
"ENSMUSG00000068854",12.8146575609618,12.0449160007067,11.6331832674978,14.7511607015989,51.2439175307653,"Hist2h2be","histone cluster 2, H2be"
"ENSMUSG00000068856",53.87863108121,48.2644873549446,49.0398846362621,57.9309014728305,209.113904545247,"Sf3b4","splicing factor 3b, subunit 4"
"ENSMUSG00000068874",14.9677275560222,7.83202284552998,3.14229662972641,11.4021103516692,37.3441573829478,"Selenbp1","selenium binding protein 1"
"ENSMUSG00000068882",90.0138901549344,101.646650287654,98.7483430235299,109.802833991971,400.21171745809,"Ssb","Sjogren syndrome antigen B"
"ENSMUSG00000068917",76.0319054882169,86.0391534980062,108.008089474958,87.6633103046496,357.74245876583,"Clk2","CDC-like kinase 2"
"ENSMUSG00000068921",52.5037791566534,52.1946360030626,49.3407428242146,56.0902020438615,210.129360027792,"Dap3","death associated protein 3"
"ENSMUSG00000068922",10.557825156501,12.2145627049421,10.3963218281374,12.0923726375326,45.261082327113,"Msto1","misato 1, mitochondrial distribution and morphology regulator"
"ENSMUSG00000068923",10.765349975302,12.2711116063538,13.2711889574615,10.8396744150398,47.1473249541571,"Syt11","synaptotagmin XI"
"ENSMUSG00000068959",7.70435889798718,11.8469948457656,11.3991824546458,11.299849272282,42.2503854706806,"Zfp619","zinc finger protein 619"
"ENSMUSG00000068966",33.5411988387119,27.397942734002,21.9626477205346,22.1395236873218,105.04131298057,"Zbtb34","zinc finger and BTB domain containing 34"
"ENSMUSG00000069020",23.6059481386139,21.2906613815309,23.1326517847944,23.7501356876697,91.779396992609,"Urm1","ubiquitin related modifier 1"
"ENSMUSG00000069089",24.0469383785661,24.2312042549429,24.1689410988531,25.5397045769451,97.9867883093072,"Cdk7","cyclin-dependent kinase 7"
"ENSMUSG00000069094",138.522816549669,176.291200151189,223.73820577403,192.864395724198,731.416618199086,"Pde7a","phosphodiesterase 7A"
"ENSMUSG00000069114",14.0079252690676,19.5941943391779,22.5309354088893,18.7904733373921,74.9235283545269,"Zbtb10","zinc finger and BTB domain containing 10"
"ENSMUSG00000069125",0.70039626345338,0.678586816941225,1.17000406425983,0.690262285863382,3.23924943051782,NA,NA
"ENSMUSG00000069135",39.5075373792407,45.0694744251797,51.7810370153852,50.6959301061884,187.053978925994,"Fgfr1op","Fgfr1 oncogene partner"
"ENSMUSG00000069136",0.622574456403005,0.678586816941225,0.501430313254214,0.562435936629423,2.36502752322787,NA,NA
"ENSMUSG00000069184",2.95722866791427,3.81705084529439,4.31230069398624,3.34905034992974,14.4356305571246,"Zfp72","zinc finger protein 72"
"ENSMUSG00000069188",1.40079252690676,1.86611374658837,1.5711483148632,1.61061200034789,6.44866658870623,NA,NA
"ENSMUSG00000069206",13.8522816549669,17.2756893812954,19.990355155068,18.6882122580049,69.8065384493351,"Zfp874a","zinc finger protein 874a"
"ENSMUSG00000069208",7.83406190973781,8.82162862023593,8.49088663777136,9.33132349407906,34.4779006618242,"Zfp825","zinc finger protein 825"
"ENSMUSG00000069237",25.1623842796214,30.1122900017669,33.9969752386357,35.0755502297985,124.347199749823,"Fam8a1","family with sequence similarity 8, member A1"
"ENSMUSG00000069255",24.0728789809162,24.5422232127076,26.7429500402247,24.5682243227671,99.9262765566156,"Dusp22","dual specificity phosphatase 22"
"ENSMUSG00000069265",0.622574456403005,0.70686126764711,0.902574563857585,0.92034971448451,3.15236000239221,"Hist1h3a","histone cluster 1, H3a"
"ENSMUSG00000069300",0.596633854052879,0.819959070470647,0.133714750201124,0.818088635097342,2.36839630982199,"Hist1h2bj","histone cluster 1, H2bj"
"ENSMUSG00000069305",0.830099275204006,1.10270357752949,0.802288501206742,0.92034971448451,3.65544106842475,"Hist1h4n","histone cluster 1, H4n"
"ENSMUSG00000069495",56.5245725209228,66.4449591588283,70.1668151680397,68.1825746813941,261.318921529185,"Epc2","enhancer of polycomb homolog 2 (Drosophila)"
"ENSMUSG00000069515",7.26336865803505,6.98378932435344,0.267429500402247,1.99409104804977,16.5086785308405,"Lyz1","lysozyme 1"
"ENSMUSG00000069516",3285.74045607626,2110.88566634921,439.05238228539,1619.50871425458,7455.18721896543,"Lyz2","lysozyme 2"
"ENSMUSG00000069520",32.3998123353064,28.359274058002,28.1803836048868,33.6438951183782,122.583365116573,"Tmem19","transmembrane protein 19"
"ENSMUSG00000069539",48.8461542252857,53.551809636945,47.4018789462984,53.7893277576502,203.589170566179,"Scyl2","SCY1-like 2 (S. cerevisiae)"
"ENSMUSG00000069565",88.9503254585793,85.2191944275355,82.5020008740933,87.1775701775605,343.849090937769,"Dazap1","DAZ associated protein 1"
"ENSMUSG00000069631",48.1976391665326,55.5875700877687,59.4696351519498,54.8119385515219,218.066782957773,"Strada","STE20-related kinase adaptor alpha"
"ENSMUSG00000069633",2.12712939271027,2.77089616917667,2.2731507534191,2.40313536559844,9.57431168090448,"Pex11g","peroxisomal biogenesis factor 11 gamma"
"ENSMUSG00000069662",83.8140861932545,62.7127316656516,37.5069874314152,60.6663853464373,244.700190636759,"Marcks","myristoylated alanine rich protein kinase C substrate"
"ENSMUSG00000069678",8.19723034263956,8.79335416953004,8.45745795022107,8.5643653986753,34.012407861066,"Pcgf1","polycomb group ring finger 1"
"ENSMUSG00000069682",7.05584383923405,4.38253985941208,4.27887200643596,4.88296654073726,20.6002222458193,NA,NA
"ENSMUSG00000069713",0.492871444652379,0.537214563411803,0.601716375905057,0.536870666782631,2.16867305075187,NA,NA
"ENSMUSG00000069727",1.58237674335764,2.03576045082368,2.20629337831854,1.78956888927544,7.61399946177529,"Zfp975","zinc finger protein 975"
"ENSMUSG00000069729",172.660649242433,169.985997643777,183.22263646309,143.855773427898,669.725056777198,"Arid1b","AT rich interactive domain 1B (SWI-like)"
"ENSMUSG00000069744",76.6025987399197,65.8511956940047,58.7676327133939,71.9151040790257,273.136531226344,"Psmb3","proteasome (prosome, macropain) subunit, beta type 3"
"ENSMUSG00000069755",6.87425962278317,6.95551487364756,7.25402519841096,7.56731987465041,28.6511195694921,NA,NA
"ENSMUSG00000069769",64.5920998518117,73.4004740324759,85.5774401287192,72.8098885236634,296.37990253667,"Msi2","musashi RNA-binding protein 2"
"ENSMUSG00000069792",18.0546592356871,12.8083261697656,5.71630557109804,7.33723244602929,43.9165234225801,"Wfdc17","WAP four-disulfide core domain 17"
"ENSMUSG00000069793",21.0637691083017,16.4840047615306,10.1623210152854,13.6262888283401,61.3363837134578,"Slfn9","schlafen 9"
"ENSMUSG00000069805",2.8794068608639,1.61164369023541,0.234000812851966,0.766958095403758,5.49200945935503,"Fbp1","fructose bisphosphatase 1"
"ENSMUSG00000069808",1.86772336920901,1.95093709870602,1.77172044016489,2.04522158774336,7.63560249582328,"Fam57a","family with sequence similarity 57, member A"
"ENSMUSG00000069830",5.99227914287892,4.09979535235324,0.73543112610618,1.55948146065431,12.3869870819926,"Nlrp1a","NLR family, pyrin domain containing 1A"
"ENSMUSG00000069833",234.736510666283,350.631463203672,333.818873877105,232.081519669177,1151.26836741624,"Ahnak","AHNAK nucleoprotein (desmoyokin)"
"ENSMUSG00000069844",9.90931009774782,10.4898212118831,9.79460545223231,10.5328911768783,40.7266279387415,"Sco1","SCO1 cytochrome c oxidase assembly protein"
"ENSMUSG00000069873",47.0043714584268,24.711869916943,4.11172856868455,25.7697920055663,101.597761949621,"4930438A08Rik","RIKEN cDNA 4930438A08 gene"
"ENSMUSG00000069874",36.5762493136765,27.878608396002,30.8546786089093,31.3685861020137,126.678122420602,"Irgm2","immunity-related GTPase family M member 2"
"ENSMUSG00000069892",126.38261464981,153.784737389305,176.904614516087,151.72987654071,608.801843095912,"9930111J21Rik2","RIKEN cDNA 9930111J21 gene 2"
"ENSMUSG00000069893",44.9550638727669,52.0532637495332,51.6138935776337,41.2367802628754,189.859001462809,"9930111J21Rik1","RIKEN cDNA 9930111J21 gene 1"
"ENSMUSG00000069895",73.8788354931565,71.8736536943581,66.8573751005619,59.8227314414931,272.43259572957,"Atxn1l","ataxin 1-like"
"ENSMUSG00000069899",2.7756444514634,1.78129039447072,1.17000406425983,1.96852577820298,7.69546468839692,NA,NA
